#{"t_start": 1702337845.159369, "env_id": "ContactProcess"}
r,l,t
-17297.171247,11,116.648313
-12297.924897,8,116.720803
-27091.243425,18,116.818365
-59590.16848,39,116.924276
-43370.548415,31,117.02521
-43783.173927,29,117.126391
-25797.005914,18,117.219353
-50586.296808,33,117.33003
-17599.609337,10,117.410358
-25694.231133,18,117.503907
-30993.315222,20,117.60042
-17096.560547,12,117.688316
-25998.766164,17,117.784178
-87576.64187,60,117.914775
-23898.008866,16,117.998766
-24199.591886,16,118.083195
-19199.437748,13,118.165213
-26591.076043,19,118.253144
-48489.71179,32,118.349692
-24594.361683,17,118.440236
-61869.207878,42,118.552013
-24097.603729,16,118.639348
-22597.783642,15,118.725361
-24797.86282,17,118.811713
-29696.232315,20,118.901249
-53988.594541,35,118.999295
-47494.688838,32,119.098285
-22098.539136,15,119.183952
-25394.788082,18,119.271903
-30498.254,20,119.358779
-39894.725505,27,119.455287
-40392.695611,27,119.553966
-66586.019979,46,119.664649
-17194.084314,12,119.746827
-41391.960976,26,119.844554
-30497.509568,21,119.933849
-14695.827311,10,120.018449
-15497.31352,9,120.103843
-24390.776323,16,120.190877
-49889.860382,34,120.293058
-35196.37153,22,120.386169
-39693.545424,25,120.485225
-30989.331741,20,120.583368
-65789.67905,43,120.708225
-47296.315933,31,120.831975
-19597.036282,12,120.925341
-36798.974559,24,121.029398
-42995.866037,28,121.141419
-11999.589592,7,121.211974
-13098.119138,9,121.329091
-30289.081802,22,121.454917
-39795.848127,25,121.566608
-29798.152289,20,121.665884
-45391.411388,31,121.771408
-23199.766475,15,121.866699
-53495.702725,35,121.97974
-43497.621007,27,122.086226
-21799.764736,13,122.174321
-10099.391979,6,122.227968
-42990.851047,29,122.32666
-62882.517724,41,122.434516
-28297.741634,18,122.52587
-58883.078682,39,122.642983
-17797.19256,12,122.735573
-38092.124142,25,122.838158
-11799.193436,8,122.917688
-13193.029999,10,123.024451
-36895.150505,25,123.128007
-38194.573243,24,123.229479
-42894.657309,30,123.331545
-24598.763865,16,123.419295
-45990.79086,31,123.520294
-20991.541588,14,123.605541
-47396.86416,32,123.707653
-28497.476178,20,123.799749
-31696.98262,21,123.891631
-30492.271704,20,123.979962
-68991.190566,47,124.098143
-22897.777313,16,124.188545
-25496.41617,17,124.277421
-21398.598254,14,124.366059
-26395.302957,17,124.457233
-38197.123959,25,124.555158
-19497.656097,13,124.635579
-27098.505291,18,124.72398
-14198.388531,9,124.800734
-48491.885615,32,124.899561
-36093.478572,26,124.993247
-49893.89934,33,125.099216
-14996.281491,10,125.188256
-46398.270481,30,125.288307
-21697.772843,15,125.37302
-17592.087752,12,125.459329
-67587.558473,47,125.575739
-54488.973932,37,125.687032
-33593.979493,23,125.783664
-18598.332464,12,125.870557
-28998.436326,18,125.961208
-30998.947919,20,126.055658
-33898.213627,24,126.153247
-46797.801325,31,126.262592
-27094.303402,19,126.360818
-36389.716469,26,126.456911
-35296.50863,23,126.554478
-17897.439094,12,126.642259
-26896.292533,19,126.732504
-43592.052051,29,126.828656
-28392.559643,18,126.922054
-23398.346361,16,127.009943
-15797.157251,11,127.095196
-30199.258817,20,127.191025
-11299.633676,8,127.263226
-28998.928538,19,127.358686
-45096.629915,30,127.468423
-17396.632824,13,127.555501
-32691.374842,20,127.648204
-25193.114757,18,127.741831
-16298.071488,11,127.826825
-19697.735397,13,127.914567
-41496.37545,29,128.014954
-16199.731772,10,128.10016
-28795.858887,19,128.189237
-29595.63651,19,128.279344
-60190.550997,41,128.491744
-11499.138623,8,128.564065
-15899.70111,11,128.64658
-18298.073072,12,128.72702
-12799.266427,9,128.815579
-71493.062384,45,128.941448
-21498.437335,14,129.025584
-41192.729251,26,129.123446
-16498.077252,12,129.211931
-47291.967032,33,129.321839
-24493.051304,17,129.414895
-36789.081877,24,129.512776
-23997.72499,17,129.603236
-11199.553572,8,129.675529
-46197.691443,31,129.781848
-23796.693647,17,129.875197
-25393.210754,17,129.964241
-16598.290199,11,130.050456
-53190.037025,34,130.150759
-30897.465773,21,130.244778
-39594.383164,28,130.346013
-46495.219461,29,130.441663
-78286.949798,53,130.565382
-58889.72385,39,130.671657
-29996.934354,20,130.761928
-11598.234791,8,130.835461
-18798.917931,11,130.917629
-20590.867323,12,131.00703
-39890.662652,27,131.10975
-43590.917692,28,131.221417
-33199.237115,22,131.316368
-40398.182511,26,131.41306
-16799.100051,12,131.499972
-24398.035171,17,131.591703
-41594.756118,28,131.688868
-47189.101582,31,131.790482
-47491.367152,30,131.892291
-42192.638474,26,131.986435
-52789.226969,36,132.100519
-19899.706501,13,132.188887
-49486.907407,33,132.294308
-28799.19827,19,132.386092
-15499.06694,10,132.466521
-28196.640727,19,132.558968
-24899.854043,15,132.642786
-17599.486371,12,132.722517
-34498.427374,22,132.81434
-8798.460222,6,132.866654
-41990.079481,28,132.96397
-54891.705785,37,133.068782
-41298.764887,28,133.17509
-23296.631164,15,133.259691
-31699.648564,21,133.352554
-19397.42876,12,133.432836
-45895.768052,30,133.530906
-34198.054607,23,133.626948
-25997.014519,17,133.712678
-43396.34831,29,133.810695
-30693.4372,22,133.902169
-22993.003593,15,133.986643
-30595.85659,21,134.079235
-46999.038981,30,134.176769
-47896.166509,33,134.282391
-29397.013274,20,134.374169
-35985.087544,24,134.466379
-36593.451785,24,134.559337
-66686.451463,45,134.672247
-17700.000886,11,134.751859
-22398.349536,16,134.839375
-17099.977824,11,134.919264
-30898.731818,21,135.012382
-62394.333205,41,135.118815
-51096.020092,34,135.227902
-33095.116094,21,135.317856
-18298.318177,11,135.397991
-44292.82139,30,135.495907
-47297.348139,31,135.592868
-48395.073301,32,135.695624
-38996.063495,26,135.787042
-18296.577953,13,135.870645
-10199.816538,6,135.921403
-18699.582834,13,136.007689
-44595.670769,29,136.10322
-29698.660764,20,136.19569
-24197.833837,17,136.289904
-24095.586014,15,136.37297
-25897.620389,17,136.465139
-34397.185484,22,136.555644
-59890.345711,38,136.658927
-31096.859522,21,136.747566
-29894.199309,20,136.836709
-32097.278949,22,136.930454
-38094.868892,26,137.030154
-19497.928376,13,137.115976
-40196.919457,26,137.214119
-14395.749479,10,137.295185
-23695.108266,17,137.387593
-39798.482701,27,137.482272
-35991.982629,22,137.580525
-26099.175164,17,137.669533
-28998.630358,20,137.759186
-29196.111083,19,137.850943
-21598.879723,14,137.937682
-26793.934639,18,138.031116
-55196.384671,37,138.140385
-28194.710484,19,138.234436
-15600.0005,11,138.319348
-13299.803821,9,138.399631
-66292.255725,43,138.516708
-19099.355453,12,138.600378
-66892.853918,44,138.718824
-68194.29265,47,138.835401
-52192.445979,35,138.943929
-42399.59642,29,139.043445
-18295.167965,11,139.125335
-42195.1007,28,139.224493
-32392.759376,23,139.319546
-19999.700017,13,139.404047
-50897.603337,35,139.512909
-16296.42341,11,139.598357
-20496.867931,13,139.685253
-29295.682943,19,139.776027
-64191.895945,42,139.889683
-35797.930392,24,139.9903
-9597.562139,6,140.045242
-20699.504114,13,140.129293
-17893.515375,12,140.216794
-62994.98856,42,140.331801
-74397.539232,49,140.452073
-60896.079521,40,140.564962
-31098.571511,21,140.660992
-29298.493589,18,140.750107
-18999.691378,13,140.836333
-23192.663651,16,140.926751
-36593.4765,24,141.028316
-22997.598766,16,141.162364
-19899.058724,13,141.254957
-22099.040063,13,141.343945
-45296.155121,31,141.450581
-16593.671798,12,141.53752
-19598.030843,13,141.623699
-23797.639167,15,141.710256
-67589.734764,44,141.835397
-14899.77769,10,141.922512
-25086.668496,17,142.012243
-32295.965213,21,142.108679
-45799.103268,31,142.215037
-42392.437468,27,142.311956
-32694.047009,21,142.404691
-15697.241075,10,142.493266
-12600.001009,8,142.565923
-24796.746046,17,142.658198
-31694.89014,20,142.745906
-27497.930128,19,142.836057
-27995.50665,18,142.928186
-16098.209801,10,143.01445
-29896.503822,20,143.108788
-24398.819234,14,143.198798
-9698.825277,6,143.254161
-27296.834553,19,143.347241
-15898.93804,10,143.430678
-27099.282494,17,143.518588
-28398.472863,18,143.605881
-20997.231707,15,143.695549
-35488.680233,23,143.7884
-16498.50656,11,143.872531
-33491.67512,23,143.965102
-25298.49196,16,144.055846
-14598.73015,9,144.137288
-16799.411396,10,144.222407
-22296.250558,14,144.308557
-17794.943301,11,144.392128
-14697.533785,10,144.475352
-18598.272145,12,144.565511
-55294.883062,35,144.666317
-30500.001287,20,144.757958
-16099.545416,11,144.845136
-28998.943232,20,144.939572
-16199.034888,10,145.026591
-16599.078286,10,145.110577
-29893.239942,19,145.203032
-24697.022398,16,145.29418
-27597.253301,18,145.387166
-12799.412225,8,145.46307
-34595.747212,23,145.558142
-22195.487762,15,145.648811
-17898.861661,13,145.74067
-51095.578897,34,145.84797
-65192.755526,41,145.953515
-25798.850585,18,146.039898
-17497.125382,12,146.12578
-10699.287926,7,146.187027
-22499.517561,15,146.268087
-14594.253116,11,146.351389
-37296.034965,26,146.447276
-41699.019998,29,146.543718
-18699.192929,13,146.62805
-27898.637567,19,146.715988
-60195.973524,40,146.820991
