#{"t_start": 1702278341.546579, "env_id": "ContactProcess"}
r,l,t
-14398.082952,13,392.383188
-12898.42805,13,392.398628
-12398.253277,11,392.410649
-11898.837056,11,392.423491
-12999.253027,12,392.439723
-7098.883163,6,392.447309
-6699.629578,6,392.455797
-11096.808124,10,392.464983
-13696.730977,12,392.478664
-11097.645238,10,392.492159
-16997.508849,16,392.512778
-5200.0001,5,392.518592
-17398.665289,16,392.536051
-12699.890648,11,392.549631
-15998.238932,15,392.56584
-16397.344029,15,392.585316
-4400.000259,4,392.590927
-10597.858619,9,392.601716
-9898.444118,9,392.613304
-7999.658392,6,392.621658
-14399.148853,13,392.636577
-6498.991957,6,392.694462
-11499.498416,11,392.709622
-21699.524516,20,392.731475
-10996.976552,9,392.741775
-23797.888728,22,392.766231
-17799.278472,16,392.787316
-19798.378282,19,392.811369
-26798.175983,24,392.839051
-23896.88353,21,392.85842
-13294.390637,11,392.87185
-7099.986387,6,392.880482
-7098.695125,7,392.889625
-15197.788101,13,392.905681
-16695.969663,15,392.923543
-30599.140206,27,392.953252
-16198.549305,15,392.970282
-9500.000685,8,392.978719
-11399.005136,11,393.046978
-18198.56123,16,393.065893
-15698.481307,14,393.084653
-14998.997142,14,393.101525
-13598.346146,13,393.119741
-7796.413267,7,393.129438
-12398.658876,11,393.14387
-19698.000945,18,393.166805
-6999.87729,6,393.174655
-7497.600632,6,393.180654
-7398.418373,6,393.188031
-6398.535424,6,393.195837
-10299.484603,9,393.20824
-18899.461194,18,393.229218
-6598.288334,6,393.236083
-10998.726437,11,393.249615
-16996.958635,14,393.264532
-11399.129828,10,393.276996
-13399.974124,13,393.290715
-13993.010299,12,393.304915
-6999.42217,6,393.312557
-20794.363623,19,393.333756
-20499.189861,20,393.408054
-14298.194011,12,393.423251
-28298.239577,28,393.450633
-10799.774694,9,393.459935
-11199.862042,9,393.47058
-28499.113116,27,393.497875
-8198.905019,8,393.506345
-9999.117236,9,393.517872
-8498.861252,7,393.527488
-6999.029217,6,393.535259
-7099.844171,6,393.543907
-10399.599251,9,393.55398
-13298.301744,12,393.568489
-20697.105774,18,393.589662
-15098.802286,12,393.605514
-11399.273216,10,393.617466
-15799.479691,15,393.634453
-14098.624325,13,393.650377
-10199.994264,11,393.663783
-7498.864329,7,393.672619
-7898.692943,8,393.682933
-11397.466813,10,393.696462
-6499.579409,6,393.704773
-16896.12319,14,393.771975
-8099.240731,7,393.781366
-11998.991581,11,393.794402
-12900.000099,12,393.805029
-13499.533877,11,393.81722
-11697.843758,10,393.830331
-13298.92114,11,393.844912
-13399.685605,12,393.858368
-8198.7208,7,393.866903
-9297.901715,8,393.87705
-20198.656873,20,393.898739
-7298.923922,7,393.906396
-10997.098713,9,393.916313
-6998.918408,6,393.922341
-8399.983351,7,393.929943
-10296.846237,9,393.940532
-12499.551412,11,393.953618
-7399.766671,7,393.960415
-23198.784824,21,393.988176
-18398.688838,17,394.007437
-6099.97902,6,394.015207
-9399.127033,8,394.025436
-11098.068161,9,394.035987
-8298.214974,7,394.044333
-4000.000272,4,394.049448
-8997.263572,8,394.110841
-14998.762479,14,394.127568
-9799.142205,9,394.138709
-24198.570565,24,394.163284
-9097.139351,7,394.171298
-25797.642106,23,394.199762
-11399.858291,10,394.21193
-17299.834036,17,394.229269
-30598.608848,29,394.260633
-10798.500192,11,394.273282
-21799.49428,20,394.296828
-16598.959454,13,394.313429
-17999.520732,16,394.330586
-8199.14636,7,394.342247
-19997.485322,19,394.363146
-17398.398733,16,394.380687
-19598.924151,18,394.400976
-9999.680183,9,394.465306
-10198.065593,9,394.477566
-11997.669462,9,394.490166
-10699.278884,10,394.503357
-15399.424615,13,394.515983
-9799.578064,9,394.526969
-17798.409028,16,394.545335
-9596.647327,9,394.55537
-10598.930146,9,394.567664
-11498.535313,11,394.582743
-7599.983384,7,394.590916
-7799.159095,7,394.601491
-19499.287305,19,394.623393
-6999.493267,6,394.630726
-11698.994519,11,394.64647
-8599.923875,7,394.656231
-11199.27087,11,394.668926
-10298.524903,9,394.680654
-15198.691426,13,394.697275
-13299.227599,13,394.712616
-13696.370782,13,394.731078
-7500.0004,6,394.737314
-13198.777568,12,394.753025
-5599.574141,5,394.760604
-8799.364369,9,394.773621
-8199.293372,8,394.835486
-18896.714226,18,394.85489
-21298.825584,17,394.876462
-12600.0002,11,394.886326
-16399.795626,14,394.902689
-7699.11457,6,394.908122
-8700.000638,9,394.917895
-12697.427262,13,394.932768
-14498.294842,12,394.947047
-12798.615743,12,394.961655
-12096.719759,11,394.975853
-6599.072519,5,394.981674
-4997.685524,5,394.987881
-10899.420563,10,395.001407
-7099.984413,6,395.008126
-10299.364191,9,395.020037
-5598.540964,5,395.026803
-13098.59727,13,395.041959
-17098.685709,16,395.062329
-5998.849619,5,395.068078
-11098.138294,11,395.082109
-25299.492951,24,395.105745
-5698.849987,6,395.113581
-11498.710829,10,395.125122
-6899.313299,5,395.133106
-10999.978344,11,395.199899
-13299.53676,14,395.218338
-15997.788944,14,395.235157
-8599.88023,7,395.243738
-15799.205766,14,395.258873
-14196.444954,13,395.275072
-9999.743985,9,395.284795
-8596.940154,6,395.291302
-10799.696406,10,395.304055
-17398.672515,15,395.318618
-21897.237756,20,395.339355
-12596.439567,12,395.353568
-13698.829483,12,395.366271
-15999.473609,15,395.382017
-12598.249396,12,395.39784
-19198.697851,18,395.417789
-13794.991655,13,395.432949
-23099.528956,21,395.459112
-10499.657041,9,395.470366
-9897.233634,8,395.479976
-9699.284168,8,395.540665
-16597.612236,16,395.561259
-32797.5521,33,395.591824
-10099.621963,8,395.6023
-12298.400914,12,395.619771
-14499.724101,13,395.633925
-12298.931787,12,395.646443
-7098.684215,6,395.654509
-7499.869774,7,395.663921
-17899.021197,16,395.68162
-4100.000198,4,395.686482
-11498.292517,12,395.701853
-7099.125736,7,395.709711
-9398.732801,9,395.721007
-21099.439044,22,395.748961
-11399.814765,10,395.759196
-5900.000255,5,395.76506
-22099.034811,20,395.78936
-21199.490653,19,395.812725
-8999.932601,7,395.820991
-10498.872239,9,395.831586
-15196.423221,14,395.899301
-11999.887008,10,395.912526
-8698.804452,8,395.922081
-13498.99236,13,395.93895
-14398.726294,13,395.955711
-16197.883975,15,395.972313
-13899.59213,12,395.986319
-9699.980019,9,395.996671
-11598.89986,10,396.01041
-9399.139049,8,396.020313
-8199.604207,8,396.03234
-10898.955659,10,396.044412
-9398.254664,9,396.057265
-27599.861898,27,396.087348
-12298.383228,11,396.101017
-7499.907557,6,396.108839
-15997.360356,14,396.127419
-14095.207836,13,396.14429
-14298.973603,12,396.157891
-8897.74544,7,396.166748
-15295.515461,14,396.181931
-12099.982704,11,396.193246
-8398.466578,8,396.261602
-15299.178487,15,396.283692
-10797.266939,9,396.294988
-9699.827981,9,396.308038
-15596.583596,14,396.327479
-13499.60997,12,396.34468
-10898.391662,10,396.35789
-25398.467894,24,396.38393
-23998.475338,21,396.40906
-14197.767901,12,396.423453
-15799.398307,14,396.439452
-6898.98555,6,396.446244
-15299.993667,14,396.46009
-12498.321303,12,396.476326
-8599.271131,9,396.487996
-11197.87634,11,396.504313
-11999.513308,14,396.521091
-10299.865337,9,396.530668
-8497.617648,7,396.539028
-8199.512714,8,396.550371
-12800.000275,11,396.561327
-19999.069635,18,396.634816
-11692.785193,10,396.646416
-6799.104916,6,396.655158
-11497.601102,11,396.670516
-12297.323825,11,396.684374
-8098.804832,6,396.69246
-8099.261943,7,396.703222
-7099.385531,7,396.712797
-14998.847343,15,396.73101
-13499.500948,12,396.748281
-11398.270691,11,396.762517
-10795.955395,10,396.774347
-12899.5914,11,396.784959
-6199.532632,6,396.79192
-19499.145155,19,396.811214
-9198.917865,8,396.821821
-13999.212012,13,396.838416
-11398.957358,10,396.852487
-16997.957348,16,396.873127
-6798.216079,5,396.880158
-20598.458117,20,396.904207
-17299.224106,17,396.922849
-12697.680332,12,396.937561
-13398.241882,12,397.003992
-8397.995662,6,397.01098
-9498.983856,9,397.022106
-18699.487584,18,397.040639
-12497.910247,12,397.055759
-12699.282028,11,397.067847
-18099.383564,18,397.088659
-18297.913675,16,397.106568
-14699.270179,14,397.122411
-17198.779833,17,397.140772
-22698.700948,22,397.160955
-17397.491873,15,397.178242
-28298.247864,24,397.206337
-8899.521619,8,397.215795
-8197.732552,7,397.225433
-16796.106365,17,397.245171
-9998.470993,9,397.259149
-7899.910733,8,397.269248
-12499.001256,12,397.284988
-25698.460774,25,397.359434
-8299.489598,9,397.373146
-7997.697828,6,397.381673
-10097.234035,11,397.396652
-14795.767996,13,397.412329
-11498.895232,11,397.425379
-14699.61409,14,397.44177
-14698.742736,14,397.458053
-8299.084005,7,397.467022
-8699.688514,8,397.474977
-13098.48413,10,397.487035
-13397.978727,12,397.501833
-8098.336892,8,397.515411
-17397.600216,16,397.531579
-9097.586789,10,397.544435
-24099.705458,22,397.568826
-13598.483566,12,397.582918
-7398.699071,6,397.59009
-11698.584888,11,397.603473
-10098.766911,10,397.616302
-12296.145321,11,397.630492
-8298.300552,7,397.638312
-9199.923405,7,397.646415
-21597.134484,21,397.721004
-12298.173649,11,397.735213
-9199.044199,9,397.745067
-19195.722882,18,397.766537
-9199.257889,7,397.776898
-13099.29474,13,397.794879
-17498.594069,15,397.811464
-11696.431843,11,397.823763
-11398.070792,11,397.838669
-23299.06947,21,397.865902
-12697.706553,12,397.878876
-16699.059712,14,397.895169
-9599.165373,8,397.904131
-14098.454372,12,397.920285
-11498.611169,10,397.933856
-21699.349644,19,397.955159
-9697.618937,8,397.966286
-4700.000142,4,397.970789
-6800.000138,7,397.978475
-15099.99428,15,397.9938
-9897.650397,9,398.004453
-21698.848617,21,398.079379
-10598.466779,9,398.091391
-19798.203528,17,398.110629
-17398.470828,15,398.128554
-12296.931561,10,398.138088
-6197.574165,7,398.146272
-11099.610194,10,398.157983
-9397.552102,8,398.168364
-7198.977412,7,398.178953
-16392.767006,15,398.197102
-12795.907059,11,398.208059
-8399.68382,7,398.216604
-11397.918776,10,398.229302
-5399.807093,5,398.236318
-10298.462217,10,398.248157
-9699.24156,9,398.258623
-7798.721081,7,398.268235
-11099.936013,11,398.281933
-14199.607374,14,398.297192
-8698.905789,8,398.308272
-10599.947517,8,398.319769
-9199.12986,9,398.330855
-13097.505459,11,398.342981
-13600.000981,14,398.358189
-10898.24328,10,398.421778
-22098.344034,21,398.44207
-5999.778723,5,398.449612
-12196.628416,10,398.464499
-6997.785888,7,398.472561
-29696.4884,29,398.501272
-8799.100989,9,398.514727
-4599.963577,4,398.519814
-9599.02394,10,398.533124
-10495.326006,10,398.543106
-18199.299228,15,398.559245
-4900.000099,4,398.563021
-8898.85632,9,398.574105
-9698.135619,8,398.582188
-6498.923592,5,398.58817
-7197.132956,7,398.597722
-18497.75349,17,398.618672
-8198.866966,8,398.628442
-24498.540246,22,398.650614
-9398.335073,8,398.661036
-12099.885388,13,398.675508
-8199.156503,8,398.685837
-6299.363263,7,398.696027
-25699.334923,25,398.774112
-24098.024321,22,398.796537
-12597.454768,11,398.810837
-10395.468645,10,398.823662
-11198.789014,10,398.836162
-11899.080641,11,398.851269
-8498.641196,7,398.861268
-12299.382162,11,398.874568
-12699.992784,11,398.885469
-14596.565664,15,398.905067
-8296.665632,7,398.912821
-10397.108277,9,398.924408
-16099.332715,15,398.945281
-11699.96369,11,398.957242
-8097.824037,7,398.966296
-13897.483198,15,398.982989
-9097.462156,9,398.992335
-11899.358164,13,399.008533
-26799.022482,25,399.033948
-15198.159631,15,399.053317
-6697.341793,6,399.061163
-10198.802418,9,399.072576
-22198.945827,22,399.147646
-5998.950106,5,399.153004
-11098.825008,11,399.165407
-10699.707263,9,399.177289
-6899.677894,6,399.185548
-17597.214024,17,399.204198
-12100.001424,11,399.21833
-14099.244524,13,399.233773
-13699.608032,13,399.250794
-8999.226951,8,399.260264
-13999.421601,12,399.275672
-6698.878946,7,399.285166
-11095.216206,10,399.299606
-13499.46075,13,399.316653
-18598.224849,18,399.335354
-10098.287022,9,399.347023
-8599.567781,8,399.355736
-12197.668937,11,399.371548
-10899.106043,10,399.382754
-22097.964137,22,399.405563
-8199.855614,7,399.414157
-17796.633794,16,399.486265
-12995.34608,12,399.4998
-14399.336134,13,399.515506
-6299.985304,5,399.520814
-12696.924676,10,399.532574
-15097.648967,14,399.551247
-15299.710171,14,399.566135
-11299.607454,10,399.578274
-19297.304802,19,399.599024
-8098.999011,7,399.607327
-13799.86759,12,399.622041
-13596.050392,13,399.638174
-9894.592281,9,399.648746
-14897.988453,14,399.664554
-11900.0008,10,399.675572
-12799.582551,11,399.688883
-12198.870345,12,399.703013
-10199.361742,10,399.715368
-8299.378953,7,399.723174
-11493.693689,8,399.732721
-17698.121779,17,399.750392
-12098.123117,11,399.76571
-9099.601037,10,399.779229
-11399.052727,10,399.84107
-11694.1028,11,399.852289
-33899.591325,34,399.88531
-6699.980119,6,399.891864
-25499.064069,25,399.918862
-23898.247401,22,399.943085
-9497.961618,9,399.956015
-11099.579846,9,399.967466
-15199.685234,13,399.983335
-11998.598884,11,399.997091
-17298.752265,17,400.019175
-10398.409187,9,400.028688
-12899.602586,14,400.044479
-4499.824898,4,400.050106
-10299.110659,10,400.063439
-9097.74706,8,400.073798
-32197.357356,32,400.111475
-18999.786582,19,400.13209
-14597.689056,12,400.197893
-12698.82504,12,400.212433
-12598.648382,11,400.225605
-20399.380404,21,400.24877
-13699.444483,13,400.264362
-23398.708596,22,400.291119
-13797.289225,13,400.303743
-10397.427566,11,400.318246
-20598.692137,20,400.339844
-10396.890744,10,400.352581
-12098.704121,12,400.365928
-11698.966543,10,400.377861
-7499.699859,8,400.387232
-9499.187561,8,400.397665
-23498.790274,20,400.419321
-15698.9766,13,400.434159
-9099.447807,9,400.445676
-8999.898674,9,400.457736
-8599.98961,8,400.466565
-6999.956673,7,400.475231
-10999.272373,10,400.536213
-10998.399832,10,400.548236
-5100.000247,5,400.555151
-9196.277453,9,400.565417
-10493.860587,8,400.573945
-10998.644936,12,400.589601
-15599.862829,15,400.606453
-10596.529907,10,400.619264
-27297.818201,23,400.642958
-15799.245173,16,400.661222
-20799.018909,20,400.682767
-33297.814719,32,400.715461
-9599.898138,8,400.725213
-11596.973555,10,400.737551
-20997.301705,20,400.759259
-10796.552482,9,400.769181
-13095.549553,12,400.782576
-23599.059076,22,400.806121
-9998.172698,10,400.818839
-11599.366563,11,400.88443
-9299.918063,9,400.896022
-16598.161236,14,400.912604
-15199.229282,15,400.929751
-13199.747178,12,400.945649
-9897.692778,9,400.956546
-20098.484238,17,400.976509
-7999.28332,8,400.987302
-12399.034918,11,401.000876
-14999.57351,14,401.014937
-8499.768607,7,401.02261
-8097.430816,7,401.032165
-23298.991282,22,401.056241
-7796.820373,6,401.062569
-6798.40076,7,401.071541
-10493.107317,9,401.081484
-15399.403519,13,401.097467
-8998.915664,9,401.108176
-4298.798299,5,401.114248
-13899.642498,13,401.130099
-21294.061363,19,401.147561
-15398.206189,14,401.164047
-15899.178254,15,401.233327
-9897.130711,9,401.244017
-11399.474169,10,401.254834
-15299.177379,12,401.272442
-25599.697251,25,401.299684
-7496.867974,7,401.30888
-14699.470428,14,401.3244
-8599.634041,10,401.33924
-20497.536217,19,401.370303
-7899.205762,8,401.382633
-13899.07852,14,401.39754
-7798.670023,7,401.407981
-8799.090754,9,401.420774
-6998.107921,6,401.429874
-7999.727411,7,401.438193
-15398.914107,15,401.453362
-6999.568843,6,401.460274
-18399.139153,17,401.481877
-16796.146196,17,401.498932
-14999.224187,13,401.512988
-15899.746109,14,401.530117
-8697.738823,8,401.540982
-25997.189713,25,401.621751
-19999.612473,18,401.642917
-5499.627687,5,401.64926
-40799.532143,40,401.689535
-19698.417039,19,401.708877
-9296.241859,7,401.717715
-10297.192422,9,401.729391
-7200.000882,7,401.74006
-10496.472913,10,401.753164
-6598.135079,6,401.761806
-22098.041133,22,401.785604
-4899.339631,5,401.791853
-21599.510613,20,401.812634
-14999.403196,18,401.834547
-8997.455898,8,401.844087
-9298.561796,8,401.853427
-17797.660151,18,401.873649
-10995.438652,10,401.885721
-14396.603355,15,401.955264
-10699.439354,10,401.967629
-15099.164988,13,401.986697
-11499.781522,11,401.999482
-16399.09068,15,402.017178
-13392.060364,9,402.026625
-11899.463249,12,402.041529
-9599.983591,8,402.050064
-8397.240007,9,402.061598
-14198.246874,13,402.080794
-17299.918597,15,402.097338
-15999.446284,15,402.116952
-11699.314758,11,402.130947
-15893.016806,12,402.143362
-20698.381947,18,402.163624
-10199.105543,10,402.174711
-11898.445742,12,402.189949
-7798.836385,8,402.200605
-11799.587903,11,402.214235
-4200.0001,4,402.217725
-11797.640615,10,402.229907
-6499.190162,5,402.236348
-11497.890059,10,402.250618
-9400.000448,8,402.31122
-17696.64781,16,402.330731
-5400.000215,5,402.336952
-13898.007732,12,402.350214
-5600.0002,5,402.355428
-16498.251004,17,402.374834
-12597.242317,13,402.392392
-8999.281775,8,402.402301
-6999.72504,6,402.408877
-5799.84217,5,402.415504
-9599.239489,10,402.428709
-13399.706375,13,402.443095
-12898.916331,13,402.457504
-25598.837165,24,402.482266
-13799.207079,12,402.496999
-9998.894208,10,402.508965
-10098.096855,8,402.518096
-14799.480596,14,402.537117
-10798.559284,9,402.549186
-7898.777778,7,402.559365
-10098.006191,9,402.571563
-8199.985381,8,402.581414
-8598.151531,8,402.591612
-9299.824637,9,402.600541
-17997.221639,17,402.669773
-11899.266469,10,402.681738
-7997.967041,8,402.691261
-7099.985761,7,402.699756
-8099.993829,8,402.71048
-17598.987903,16,402.728677
-17397.948401,16,402.745439
-7799.323545,8,402.75418
-8998.277095,9,402.764303
-8598.050243,9,402.776848
-12200.0009,11,402.788562
-11099.535403,10,402.799911
-13796.91613,13,402.812037
-17599.731503,17,402.833894
-7298.873846,7,402.842827
-16899.692118,16,402.861366
-9599.710959,10,402.874168
-16899.984184,15,402.893279
-15999.619017,14,402.907197
-12997.204847,13,402.923575
-14392.142566,13,402.938624
-16297.127094,14,402.954439
-14398.477872,12,403.019393
-14399.74339,13,403.033348
-14397.948942,14,403.050071
-7300.000429,6,403.057335
-12799.398523,12,403.071448
-10398.417989,10,403.082404
-10297.935651,10,403.096173
-11198.652331,10,403.106974
-19298.975474,19,403.126948
-7995.832217,8,403.137269
-11998.773141,11,403.151202
-8999.07765,8,403.161554
-11898.493298,10,403.174224
-7199.962835,6,403.181169
-12498.197726,12,403.194972
-12599.868689,13,403.211568
-8899.318465,7,403.219832
-11598.37216,9,403.22962
-15598.325818,14,403.243865
-11299.285352,10,403.255706
-10798.289649,9,403.266797
-7299.115748,7,403.274613
-9598.725341,9,403.284977
-6500.000649,6,403.293133
-12599.34303,12,403.307059
-8200.000708,8,403.370006
-3700.0001,3,403.372881
-13398.621012,12,403.387422
-8498.608394,7,403.395932
-13498.248378,13,403.413808
-11398.612987,12,403.42708
-11199.383293,10,403.439639
-8399.527386,7,403.447131
-7399.102805,7,403.455852
-13899.116101,14,403.472373
-6099.058866,5,403.479849
-7596.674426,7,403.487756
-14099.731182,13,403.500114
-13999.547541,13,403.516
-17299.322133,15,403.534236
-23898.519626,23,403.555761
-16299.454266,16,403.575998
-10099.900147,9,403.587637
-15898.74231,15,403.604236
-19697.79603,17,403.622475
-8198.50443,7,403.632058
-17698.533919,16,403.652733
-12099.081581,12,403.72092
-11593.226077,11,403.734548
-20597.581748,19,403.754873
-17598.890049,17,403.773564
-9299.696972,8,403.783852
-7799.328062,7,403.7914
-7300.000882,6,403.799946
-26699.752029,27,403.825082
-11699.066225,13,403.839404
-8899.381594,9,403.850816
-10598.585824,11,403.864621
-14499.13905,15,403.881705
-19197.380009,18,403.899889
-13096.503984,12,403.915584
-18398.960751,17,403.937361
-11600.00083,10,403.95046
-12599.526568,11,403.963733
-11695.597851,10,403.975821
-8297.50558,7,403.984138
-9299.047672,9,403.995262
-12097.898181,11,404.009822
-13900.000185,13,404.070848
-15397.87004,15,404.088001
-10798.548165,11,404.100097
-6898.710407,7,404.109342
-10698.914408,11,404.12294
-11698.129785,11,404.134665
-12997.477658,12,404.148956
-23298.689598,22,404.176796
-7100.0004,6,404.182369
-14898.914596,14,404.198677
-8998.242614,8,404.208485
-7699.694062,7,404.216997
-13398.256607,12,404.231051
-9599.337768,9,404.242373
-13098.585088,12,404.256859
-9597.753577,9,404.268172
-5300.0004,5,404.273722
-15198.747963,14,404.288667
-8199.378694,7,404.297032
-13699.659426,12,404.312624
-8096.749984,7,404.321623
-12299.982172,11,404.335304
-4099.326414,4,404.340421
-9699.276162,8,404.348991
-11698.390728,10,404.361613
-17697.73732,17,404.429293
-6699.544472,6,404.438611
-9899.431929,9,404.450306
-8599.95604,8,404.459982
-10096.513286,9,404.470151
-14696.411011,14,404.484419
-5498.690893,5,404.49075
-4999.26349,4,404.496401
-13899.675054,12,404.508726
-15599.37031,14,404.529405
-23996.930552,23,404.554344
-9700.0005,9,404.564532
-22898.002404,20,404.583286
-18799.376123,18,404.604233
-26698.7085,22,404.624325
-5800.000066,5,404.630852
-5699.758973,6,404.636907
-11297.314969,11,404.651529
-10899.204991,10,404.663254
-4400.0003,4,404.667865
-13997.361716,14,404.685482
-11597.317761,10,404.695203
-10899.146954,11,404.709114
-8799.171076,8,404.768475
-31295.386081,30,404.800111
-9097.492241,8,404.810091
-6299.768902,6,404.818035
-8999.986214,10,404.830575
-9298.566582,10,404.843268
-23398.54789,25,404.869517
-8099.864985,8,404.878016
-17198.030242,14,404.895677
-19598.771434,18,404.914779
-8599.675651,8,404.924446
-17998.95866,16,404.94446
-12799.115991,13,404.958557
-12899.521944,12,404.974084
-9997.453255,10,404.987127
-20996.948122,20,405.015349
-10094.157546,8,405.025502
-4898.00966,5,405.031997
-13097.999739,12,405.047349
-7298.931148,7,405.054845
-7599.961227,8,405.063179
-8399.98875,9,405.122849
-15896.854105,17,405.14167
-7498.948138,8,405.152201
-11898.922613,12,405.16549
-6099.703887,6,405.17225
-14898.886371,14,405.188236
-20697.966635,20,405.208667
-10298.217364,9,405.21993
-8995.522286,8,405.229029
-9898.186028,9,405.239408
-15798.268917,15,405.256781
-20598.828291,20,405.279672
-11898.920056,10,405.290021
-7999.426112,7,405.29853
-19999.745888,19,405.317868
-14198.068063,14,405.335271
-7598.316555,7,405.342321
-11099.647347,9,405.353436
-11598.603626,11,405.366587
-8199.997761,9,405.379106
-12093.96212,11,405.390609
-12399.237314,12,405.404788
-9898.791096,9,405.465631
-22597.504274,22,405.487175
-9597.935056,8,405.497085
-13196.21146,11,405.509579
-8999.733575,9,405.519095
-5799.38612,5,405.525923
-11895.404503,11,405.539509
-10998.798549,10,405.552863
-17998.129659,17,405.570225
-8098.61801,8,405.582083
-12099.991119,11,405.595178
-7499.646609,6,405.603152
-36199.241887,34,405.63758
-15798.811841,15,405.65509
-16799.838839,16,405.670893
-17299.642414,16,405.687546
-18299.740654,18,405.706757
-13796.858251,13,405.721341
-7298.419597,7,405.73077
-7798.840705,8,405.740355
-13498.073457,13,405.807095
-11899.128601,12,405.821963
-19299.460167,19,405.841652
-11599.820153,10,405.855078
-27498.384094,27,405.881108
-20898.755939,20,405.902593
-16897.148172,16,405.921174
-12097.275645,12,405.93781
-6799.666251,6,405.945041
-9598.799297,10,405.958959
-25699.779472,26,405.979818
-12898.433096,11,405.993914
-18197.815249,17,406.011474
-10699.631534,10,406.023284
-13898.940337,13,406.03968
-10699.645649,10,406.051181
-12295.687613,12,406.064374
-10299.799261,9,406.074637
-9899.183129,7,406.132583
-11198.570721,10,406.14635
-14698.874968,15,406.164832
-17098.418498,16,406.180479
-11398.687108,11,406.19454
-8599.980217,8,406.203305
-7997.185227,7,406.212311
-10199.624273,10,406.224185
-11599.888025,11,406.2372
-9996.887222,8,406.246961
-12397.056019,12,406.259841
-4000.0003,4,406.264374
-13997.960357,14,406.281705
-10497.228128,10,406.294544
-15398.632269,13,406.309926
-12298.849884,10,406.323875
-8696.033697,8,406.3345
-8097.880169,7,406.343502
-7899.980158,7,406.35146
-20298.854728,19,406.371684
-11297.428279,11,406.384012
-13898.421546,13,406.401519
-12198.463328,12,406.417227
-4300.0001,3,406.420082
-5099.898316,5,406.426534
-12298.011427,13,406.506394
-8798.921332,8,406.517509
-14096.747443,12,406.529759
-14599.623577,13,406.544294
-29097.086325,24,406.569522
-3900.000299,5,406.575533
-16698.489604,19,406.602065
-6699.273783,7,406.60961
-8999.991213,9,406.618597
-10299.627562,10,406.631001
-9999.817839,10,406.643187
-8799.036128,7,406.651832
-14698.741727,16,406.668829
-9196.508309,8,406.678081
-18399.039342,18,406.699552
-14796.8813,13,406.71533
-14597.79812,15,406.733426
-12699.006756,12,406.746955
-10398.43131,10,406.758952
-15199.102874,13,406.774991
-20598.408256,19,406.793793
-14598.979185,15,406.861526
-10799.284819,10,406.875072
-9498.257325,8,406.884289
-24496.81637,26,406.911222
-18099.114684,16,406.92854
-11999.186135,10,406.940294
-16794.951636,16,406.958581
-21799.574323,21,406.979125
-7399.545541,6,406.986196
-10498.504719,9,406.996612
-7799.579594,7,407.005859
-9299.552092,10,407.019133
-15896.540635,15,407.035342
-10299.252236,9,407.047172
-14496.393444,13,407.063221
-10798.34068,10,407.077501
-7097.62918,6,407.084372
-11798.087724,10,407.096199
-7698.65174,7,407.105392
-8499.916772,8,407.115672
-11599.111911,10,407.126727
-11199.808593,11,407.142311
-14399.096119,14,407.210722
-13499.095434,11,407.22423
-11198.468961,10,407.237823
-19094.892307,17,407.25596
-14698.675049,15,407.269523
-9497.50512,9,407.280826
-10597.427377,9,407.29254
-6097.241111,6,407.298774
-7199.263702,8,407.309708
-10199.868935,10,407.321983
-15398.918741,13,407.339405
-12799.280813,13,407.354452
-11899.121873,12,407.36827
-8300.000548,9,407.380421
-8197.798131,8,407.389564
-31299.592591,33,407.4196
-7898.215964,7,407.428528
-12597.906636,12,407.444265
-13199.310196,13,407.460827
-10099.862094,9,407.471267
-19799.217209,19,407.489965
-9895.561727,9,407.548493
-11499.613373,10,407.562097
-8898.17019,10,407.575593
-8498.63823,7,407.584359
-5799.220099,5,407.58992
-10299.280486,10,407.602676
-7097.286068,6,407.611058
-13099.277978,13,407.628343
-8398.794797,8,407.639192
-10998.568877,10,407.652952
-17898.658391,16,407.669767
-19399.402504,19,407.692464
-14899.341244,13,407.706949
-21498.053405,18,407.724607
-18398.522011,17,407.744404
-9398.569249,9,407.755931
-21198.669113,19,407.779078
-24598.126802,21,407.801702
-8499.38242,8,407.812333
-8398.057232,8,407.820951
-8396.021063,7,407.830429
-5697.048448,6,407.8378
-6199.142058,5,407.844618
-9299.085716,8,407.854343
-18999.155388,18,407.925271
-13398.179083,13,407.941971
-13994.847908,13,407.956779
-5499.358824,4,407.961735
-19799.857655,20,407.98679
-11898.082134,11,407.99955
-12798.367886,12,408.015205
-10299.307814,10,408.026392
-11199.172899,11,408.041515
-19996.779344,22,408.067812
-14097.376932,14,408.083474
-12199.656972,14,408.101887
-12099.71314,13,408.117733
-11498.180569,12,408.133178
-14798.027198,12,408.147152
-11498.293624,13,408.167919
-11399.860089,11,408.181117
-10398.627767,10,408.195686
-8299.98665,7,408.203329
-7799.707407,7,408.212157
-6899.002847,7,408.222344
-12599.901538,11,408.285355
-12297.717947,12,408.29837
-5799.486743,5,408.304298
-14999.428029,13,408.316203
-11700.000309,11,408.330643
-14398.10901,13,408.344124
-12097.782974,12,408.357068
-17199.344367,15,408.371756
-7999.401733,8,408.381697
-9598.850302,9,408.393445
-10497.568902,11,408.406726
-11998.528682,11,408.419277
-15097.342981,13,408.434946
-15497.824193,17,408.457331
-8698.884462,8,408.467632
-6797.920573,6,408.475364
-12297.644162,12,408.49012
-5200.0001,5,408.494358
-8699.849971,9,408.50561
-14498.003241,15,408.521871
