#{"t_start": 1702338514.678338, "env_id": "ContactProcess"}
r,l,t
-4399.980117,5,286.647699
-5098.597368,7,286.657193
-7198.038736,10,286.671131
-4496.399499,7,286.680409
-5699.388633,8,286.690669
-5199.052869,7,286.701394
-5099.040817,8,286.714417
-3799.980116,5,286.72126
-6897.563693,9,286.733131
-8598.824489,13,286.751455
-4799.47505,6,286.760218
-3100.000086,5,286.766243
-6398.582765,10,286.780243
-3999.059291,6,286.793521
-5398.734695,7,286.801986
-4699.833057,7,286.81153
-4299.835513,6,286.819453
-6597.290344,9,286.830445
-6598.261615,9,286.840469
-4099.407578,7,286.84844
-6197.845201,10,286.861122
-5799.278834,8,286.872241
-4297.139462,7,286.881448
-4099.960332,7,286.890013
-5698.895393,8,286.900049
-4997.180756,6,286.908461
-4699.980215,6,286.917003
-21498.769437,32,286.948806
-6099.182221,10,286.962202
-7396.961545,11,286.976465
-6298.906436,10,286.991493
-3699.980115,5,286.998001
-4299.960334,6,287.005678
-8798.573644,12,287.020516
-3899.980217,5,287.027262
-4498.000334,7,287.03599
-3598.660792,6,287.043769
-5899.139317,8,287.052871
-5397.379755,8,287.064407
-7498.661084,10,287.075922
-5795.798452,8,287.085497
-5398.65586,8,287.096875
-6599.545724,10,287.10887
-3799.823427,5,287.119133
-4099.980117,6,287.126396
-7598.836112,11,287.139961
-6798.121678,9,287.1513
-5898.480762,7,287.159986
-5398.062555,7,287.168974
-6698.582379,9,287.181872
-6098.89608,8,287.191063
-8497.604006,12,287.20451
-6099.072403,10,287.217913
-6298.488062,10,287.233557
-6196.725741,9,287.245444
-5899.675826,7,287.253795
-4898.244791,7,287.262992
-4598.222598,6,287.270873
-7594.016144,11,287.283298
-5999.653992,9,287.296365
-5098.666586,7,287.305599
-5797.757424,8,287.315694
-5899.234253,8,287.326494
-4298.460768,6,287.334032
-4099.936009,5,287.340319
-5697.309464,7,287.349675
-5399.960335,7,287.358831
-6099.315787,8,287.369905
-6299.587382,8,287.37915
-5398.879244,7,287.387627
-7297.338973,11,287.403776
-4799.415546,6,287.411981
-3899.772776,6,287.419849
-5695.891281,8,287.431118
-6098.520073,8,287.4433
-6499.329465,10,287.461145
-7695.233878,12,287.476273
-6696.7331,10,287.486854
-4899.177777,7,287.497008
-6798.347865,10,287.509081
-6296.172155,9,287.521967
-6699.424318,9,287.5326
-6198.079242,8,287.542906
-8197.897823,12,287.560876
-5296.025271,8,287.569882
-6398.16165,10,287.585076
-5599.378078,8,287.597315
-4599.980115,5,287.605111
-4398.556196,6,287.613059
-2899.707739,4,287.619056
-4798.096395,6,287.629212
-5997.754336,10,287.646431
-4299.980115,6,287.654443
-3799.960216,5,287.660743
-4199.980215,6,287.669091
-4298.68052,6,287.677766
-7396.779681,10,287.689816
-4699.181894,7,287.699996
-4599.980117,5,287.706865
-5795.327043,8,287.716872
-7298.19435,10,287.729459
-5797.222046,8,287.739784
-4699.835486,7,287.748899
-5797.660034,9,287.759961
-4797.289062,8,287.770996
-6099.422242,8,287.782477
-5699.058504,9,287.794362
-4399.979921,5,287.804718
-5398.853578,7,287.814531
-3998.737627,6,287.822265
-6698.861526,11,287.83832
-5296.087708,9,287.850377
-2799.979922,4,287.855529
-5899.813375,8,287.864247
-4099.980117,5,287.871024
-7598.720966,10,287.88524
-10297.293525,16,287.905436
-3399.973686,4,287.910545
-7397.870132,11,287.924678
-5499.506805,7,287.934234
-5798.119968,7,287.94393
-6299.359152,9,287.955807
-5998.90522,9,287.967766
-7194.44832,10,287.979538
-5298.457287,8,287.991389
-8998.316816,13,288.009706
-6899.491415,9,288.022647
-5199.55302,7,288.031984
-9099.697722,14,288.047738
-7199.596072,9,288.060471
-8395.05679,11,288.075264
-5599.032109,7,288.087514
-4298.956325,6,288.09666
-5498.533844,6,288.104384
-4499.20786,6,288.112417
-5398.641671,7,288.122459
-4599.765295,6,288.130988
-4499.980117,6,288.139807
-4299.419129,6,288.147891
-7698.741102,11,288.166294
-7497.35888,11,288.179548
-6097.201876,9,288.190511
-5096.416981,7,288.198821
-5899.666756,8,288.209285
-5697.778555,8,288.218566
-4299.145542,5,288.22544
-5598.805563,7,288.233494
-4497.835742,6,288.240617
-10094.375289,16,288.260818
-4299.980115,5,288.267435
-4499.345723,6,288.276002
-11196.82018,15,288.293726
-3499.980117,5,288.300502
-5896.327398,9,288.310716
-6095.772363,8,288.321931
-8299.213305,13,288.339649
-4099.979923,6,288.346942
-10692.887942,15,288.365528
-6097.522191,9,288.376167
-8296.616605,11,288.391217
-4399.980117,6,288.39904
-6699.980117,8,288.408807
-4897.774483,7,288.41803
-4299.408289,6,288.425626
-3899.980117,5,288.432634
-5497.963997,7,288.441053
-2600.0001,3,288.444772
-8797.844258,12,288.460343
-5499.727513,7,288.469844
-4795.997108,8,288.483946
-6198.000267,8,288.493599
-6497.814013,8,288.504749
-6598.817757,10,288.518368
-8898.744776,12,288.535549
-4899.134898,6,288.543078
-4699.980117,6,288.551959
-5599.139591,6,288.560905
-4699.980117,6,288.568488
-5897.453004,9,288.578732
-8497.605869,12,288.595087
-7197.805002,10,288.60754
-4799.980118,6,288.615434
-5098.687972,6,288.623156
-3999.980117,5,288.629733
-4199.980216,6,288.636945
-5498.259784,7,288.646313
-5299.755906,7,288.65632
-4998.225954,7,288.664962
-5097.750312,7,288.675645
-6795.576733,8,288.68462
-3399.980117,5,288.691605
-5897.876992,8,288.701528
-10999.38464,14,288.717515
-5096.993348,8,288.727353
-7696.988766,9,288.739099
-4798.883686,7,288.748897
-4599.960334,6,288.756746
-4899.960334,6,288.764344
-5699.980317,7,288.773951
-5898.046748,8,288.783951
-3799.97396,5,288.79081
-9196.192546,13,288.807237
-5799.72779,9,288.822996
-2900.0001,4,288.827484
-6197.972815,9,288.839435
-5499.374408,8,288.849559
-7497.777779,9,288.861109
-5198.355007,7,288.869931
-5797.236128,8,288.879915
-6899.154371,9,288.89106
-5299.289244,8,288.902029
-3899.027567,6,288.91013
-4498.717127,7,288.918713
-3599.980117,5,288.925656
-4199.847844,6,288.932793
-5499.211815,7,288.942636
-5399.432383,6,288.950751
-7497.364879,9,288.963863
-6896.90886,9,288.997016
-5499.674812,7,289.006789
-8093.902065,10,289.020155
-5698.946822,6,289.028908
-4399.97992,5,289.035119
-5299.647984,8,289.044957
-5898.106967,9,289.055273
-5298.738702,8,289.066201
-4999.580033,6,289.075325
-4199.723444,6,289.084141
-4899.503527,7,289.093218
-5799.683115,7,289.102393
-6898.562047,9,289.114678
-4196.824041,7,289.124819
-5299.328691,7,289.133437
-3899.980117,5,289.140356
-4999.563059,7,289.150297
-5598.889256,7,289.159414
-5996.490319,9,289.169779
-4299.980117,5,289.176447
-6798.137154,9,289.192131
-6698.843133,10,289.203532
-5896.359553,9,289.21331
-4599.464937,8,289.2245
-5398.895026,7,289.233525
-6098.000747,9,289.244785
-7898.35121,11,289.259081
-5598.000917,8,289.26996
-6198.029088,8,289.280881
-4799.980216,6,289.289034
-3499.980317,5,289.295339
-6997.923342,9,289.305994
-5698.008373,8,289.318177
-4898.888838,7,289.327591
-6096.322028,10,289.339265
-6094.60013,9,289.349935
-6099.227008,8,289.361335
-8898.002245,12,289.375518
-5297.357874,7,289.384206
-6398.240612,9,289.397213
-4199.980217,5,289.403841
-6399.746735,10,289.416429
-7297.763855,12,289.433882
-5197.702274,6,289.443151
-4897.656794,7,289.452155
-7998.571309,12,289.46665
-4998.87333,7,289.477145
-5297.495407,8,289.487788
-6798.479383,10,289.502657
-5597.569245,9,289.515348
-6798.509215,9,289.530353
-4299.99318,6,289.53897
-2400.0001,3,289.542089
-6398.790618,8,289.552007
-5099.842631,6,289.559709
-4399.312805,6,289.567273
-2700.0001,3,289.570916
-4599.913427,6,289.579904
-3599.980021,4,289.585116
-5899.405423,9,289.595476
-7897.482798,11,289.610897
-6198.891283,8,289.621358
-5399.585865,9,289.631371
-2800.0001,3,289.634195
-8497.98118,11,289.647867
-3898.529939,6,289.657075
-5698.342454,8,289.666838
-6399.407142,8,289.676478
-7498.712272,9,289.68866
-3499.964782,5,289.694302
-5898.594071,9,289.706853
-4798.821471,6,289.71477
-6199.516678,9,289.727893
-5798.041591,8,289.738608
-3599.980117,6,289.746801
-4199.802258,6,289.754834
-5398.826741,7,289.764001
-8599.438345,12,289.780418
-4599.980117,6,289.787672
-4999.980114,6,289.794591
-4899.673951,6,289.802039
-4799.970409,6,289.809316
-4299.191994,6,289.817094
-4199.980117,6,289.825356
-6398.140481,9,289.839397
-4199.784616,5,289.845923
-4699.768607,6,289.854543
-5699.322998,8,289.8674
-6398.246215,9,289.881136
-4699.902898,6,289.888653
-4199.987885,6,289.896134
-4098.130381,6,289.903908
-5499.960334,7,289.912098
-4499.687318,7,289.922246
-6594.862086,9,289.931224
-5697.296711,8,289.942303
-9198.418055,13,289.959333
-5898.482243,8,289.971057
-6498.000257,8,289.981563
-6098.217525,8,289.992865
-4998.974391,7,290.003302
-6196.049778,9,290.013396
-7297.148433,10,290.027495
-4199.647466,6,290.035596
-7597.953395,12,290.049891
-5099.72749,6,290.058433
-3998.71952,6,290.06683
-4899.733018,7,290.076833
-3299.548502,6,290.084765
-9599.521702,15,290.104929
-7396.684702,10,290.116888
-4199.980117,5,290.12458
-6097.310198,8,290.134877
-3799.817211,5,290.141162
-6295.460208,8,290.15059
-6198.507365,9,290.161799
-4398.553011,6,290.170492
-6497.288064,9,290.182411
-4399.244493,6,290.191017
-6898.865487,10,290.206476
-3999.981612,6,290.215702
-5299.981038,6,290.223724
-6997.878248,9,290.235394
-6499.25474,10,290.248377
-4299.980216,6,290.256035
-4298.886163,6,290.264563
-4299.980217,5,290.271435
-5998.093822,7,290.280586
-5298.375272,7,290.288265
-4499.80677,6,290.295254
-5999.075278,8,290.305153
-6399.588783,8,290.314543
-3799.980117,5,290.321376
-6499.412146,9,290.332615
-7597.533837,11,290.350071
-5199.960333,7,290.357687
-4399.980217,6,290.36551
-4399.980117,6,290.373307
-5796.509672,7,290.382296
-3399.494633,5,290.389473
-7097.955195,9,290.4007
-2200.0001,3,290.403608
-5695.032917,9,290.414353
-8099.054592,11,290.428512
-4499.288809,6,290.436044
-8398.634571,12,290.45256
-4299.980117,6,290.460395
-5698.361355,7,290.469816
-4299.980117,6,290.477357
-4999.980117,6,290.485012
-10599.013771,15,290.501883
-5499.112957,7,290.511631
-6397.521654,9,290.52338
-4499.256224,5,290.534243
-7298.138721,10,290.545406
-6996.157555,10,290.558913
-4099.222544,6,290.567114
-5199.435939,7,290.578441
-6093.884635,9,290.59083
-3399.980217,5,290.598341
-5498.621216,6,290.606791
-5696.949861,8,290.617309
-5899.14903,8,290.629201
-5299.477,8,290.63831
-5898.924652,8,290.648849
-4599.125764,7,290.66037
-9297.017404,14,290.675277
-5398.765661,8,290.684393
-6595.242289,10,290.695626
-5897.205,8,290.706847
-6295.692521,9,290.717395
-6295.890255,8,290.727825
-5497.163593,8,290.739028
-3299.980117,6,290.747023
-4799.765323,7,290.757212
-4199.976283,7,290.765621
-2900.000098,3,290.769089
-9497.037018,14,290.785279
-4899.980117,6,290.792755
-5299.072765,8,290.802406
-3899.999955,6,290.810322
-7697.120671,11,290.823326
-7197.742301,10,290.835216
-4299.980117,5,290.842029
-4000.000098,5,290.847469
-6697.930677,9,290.859637
-7498.371398,9,290.875236
-8098.716076,12,290.891215
-7498.351083,11,290.905394
-7399.692434,9,290.917179
-4699.840204,6,290.925288
-7999.063588,11,290.941119
-5098.743711,7,290.949828
-6198.768971,9,290.962269
-5199.287571,7,290.971379
-4199.980217,5,290.978041
-5098.482973,10,290.992368
-5798.540637,8,291.003744
-6098.859792,8,291.01618
-4798.480304,7,291.025373
-4898.154228,8,291.037433
-3999.502434,6,291.047667
-4499.907591,6,291.05647
-3499.579467,5,291.064661
-3899.980117,5,291.071851
-6598.153249,9,291.085939
-4699.660343,6,291.095314
-4099.980115,5,291.10245
-4199.980116,5,291.109581
-4198.684961,6,291.118118
-5398.221346,8,291.129596
-4698.909043,7,291.139349
-4199.17389,6,291.147966
-3899.333418,6,291.15633
-4998.880842,7,291.167307
-3799.923724,5,291.173747
-7997.084623,11,291.188882
-2400.000098,3,291.192482
-5399.365033,8,291.203847
-5897.996561,9,291.214139
-6296.818477,10,291.232329
-4899.623233,6,291.241122
-5299.162619,7,291.250481
-6298.795314,8,291.26163
-6499.055283,10,291.275967
-5296.773714,7,291.284437
-4199.980117,5,291.291389
-4499.980116,6,291.299011
-5398.000742,8,291.308955
-4698.000868,7,291.319118
-3699.980117,5,291.326976
-3399.980117,5,291.334258
-4399.980117,5,291.341416
-5198.947839,6,291.351012
-8298.033278,12,291.370255
-4599.980119,7,291.379306
-4998.000319,7,291.388491
-5998.128058,8,291.400329
-3797.900604,6,291.409942
-4299.980117,6,291.418279
-5798.037524,8,291.43224
-4798.490438,6,291.441721
-5298.955469,7,291.451412
-4299.208038,6,291.459673
-7397.667347,10,291.47336
-5099.401054,6,291.482067
-2100.000098,3,291.485626
-7296.466803,11,291.499805
-4399.988132,6,291.507793
-5099.499699,6,291.516499
-6699.389929,9,291.527395
-6699.394152,9,291.540853
-6796.515472,11,291.556861
-5699.135973,7,291.564973
-4299.980117,6,291.572716
-5998.236734,8,291.586024
-5599.449943,8,291.600393
-4299.754889,6,291.608838
-4798.961183,7,291.61853
-3899.980117,5,291.625656
-5498.000543,7,291.635449
-4299.420255,6,291.643978
-4899.949548,8,291.654924
-5799.154179,8,291.66686
-4399.960066,6,291.673454
-6899.344876,10,291.6887
-4698.481026,6,291.698823
-3499.939019,5,291.706004
-8998.788995,15,291.723264
-3999.960333,6,291.730754
-5298.218977,8,291.741531
-6499.240498,9,291.753871
-4299.980117,6,291.761233
-3699.269289,5,291.767965
-3999.769074,6,291.776184
-4399.980115,6,291.783282
-4099.144355,6,291.793862
-6499.543037,9,291.805899
-3799.295833,5,291.812805
-6198.196224,9,291.825159
-5099.131103,7,291.834981
-4499.9216,6,291.843266
-4798.342667,8,291.853407
-4499.731854,6,291.861843
-3499.980115,5,291.868299
-5797.889882,8,291.878123
-3999.376055,7,291.8869
-5699.988132,7,291.896543
-2999.979921,4,291.902004
-4799.139131,7,291.911693
-5299.253952,7,291.920781
-4899.976213,6,291.928072
-6995.920563,10,291.947324
-6398.52646,11,291.963566
-4798.265911,8,291.973041
-4998.64198,7,291.983543
-3699.979921,5,291.989147
-4499.810322,6,291.996661
-5396.976759,7,292.006917
-6498.552263,9,292.019311
-6296.759996,9,292.031478
-6299.227726,10,292.045947
-7098.944485,10,292.061439
-7197.391664,11,292.079014
-3399.053553,5,292.086049
-2600.0001,3,292.08899
-7098.935712,10,292.105066
-5899.648851,8,292.116435
-4798.217882,7,292.126533
-4498.475931,7,292.136757
-7597.610807,11,292.149961
-4499.960335,7,292.158993
-5997.482485,8,292.170125
-6599.462619,9,292.18134
-4899.48326,7,292.192867
-4999.727581,7,292.201517
-3899.969831,5,292.208878
-5896.329629,8,292.218465
-6698.598161,9,292.232148
-3499.809709,6,292.240064
-5098.715984,8,292.251284
-6099.237184,8,292.260974
-6598.19574,10,292.275671
-6299.308991,9,292.288741
-6699.366764,9,292.30044
-4199.848143,6,292.31284
-4399.155957,6,292.320867
-6598.282089,9,292.332884
-5198.441212,7,292.343283
-5598.938666,9,292.35693
-4399.620703,6,292.366629
-5998.230176,9,292.379375
-4099.980117,6,292.391249
-4799.299428,7,292.403508
-5998.701647,8,292.417632
-5597.399323,8,292.428564
-5299.513082,7,292.437668
-4798.95885,6,292.448796
-6398.515819,9,292.462518
-3799.824866,6,292.47075
-3899.496691,6,292.479488
-5898.71156,10,292.494529
-5499.908448,7,292.50433
-5097.757584,8,292.516228
-5599.366774,8,292.527515
-3599.980021,4,292.532623
-5099.769869,7,292.543226
-4799.173759,7,292.552461
-7097.145967,10,292.565505
-5197.851017,8,292.577631
-5099.516846,7,292.585878
-2600.0001,3,292.589043
-4399.999288,6,292.597854
-5499.363213,8,292.609712
-6697.355444,10,292.622559
-4399.980116,6,292.630767
-4599.980117,6,292.638069
-6599.948587,9,292.650296
-4098.46891,6,292.660005
-6999.175949,11,292.674828
-4599.634689,6,292.687816
-5899.267312,8,292.698555
-7396.070244,10,292.712354
-7195.845379,11,292.72934
-4599.08345,6,292.738477
-4897.035139,8,292.749153
-5596.734267,8,292.76122
-4399.980117,5,292.768502
-5899.000214,8,292.778722
-9098.087175,16,292.799714
-3899.619554,6,292.808049
-4399.547122,6,292.816796
-6198.19509,8,292.826444
-5598.176463,9,292.839241
-7196.583951,10,292.8511
-4299.960334,6,292.859213
-5896.542799,8,292.869229
-5798.924071,9,292.880667
-9697.135657,15,292.902381
-7799.733894,12,292.918675
-4499.731799,7,292.930737
-3599.971909,5,292.938113
-4599.980117,5,292.9452
-6597.185256,11,292.960971
-4799.980117,6,292.969668
-5098.811667,7,292.979423
-4299.980117,5,292.987256
-4099.649067,7,292.995665
-6899.652157,11,293.00899
-6397.02308,13,293.027144
-4599.927986,6,293.039604
-5797.998877,9,293.05082
-5199.960335,7,293.060166
-5498.947929,8,293.07265
-3299.988014,5,293.078416
-5299.090363,9,293.090652
-5797.981964,8,293.10072
-3699.979921,5,293.106796
-5597.285422,9,293.119378
-5399.723161,7,293.12853
-4299.980117,5,293.136367
-6897.400263,9,293.14766
-2500.0002,3,293.150898
-4299.177843,6,293.159516
-4898.000845,7,293.169597
-5698.196195,8,293.18049
-5599.203113,7,293.19236
-5198.317324,8,293.202555
-6798.800207,9,293.215628
-4999.120604,7,293.226684
-7998.922314,12,293.244222
-4399.980117,6,293.252946
-5296.680303,8,293.265637
-3399.987821,5,293.272086
-4099.725345,6,293.279737
-5199.861905,7,293.288936
-5097.855266,6,293.297467
-5398.798546,8,293.309693
-8697.639106,11,293.326224
-3899.988232,6,293.334445
-6499.415418,9,293.345655
-4998.101782,7,293.355443
-5299.884731,7,293.3648
-6297.653233,8,293.374912
-4699.960334,6,293.382953
-4099.353417,6,293.391821
-7598.637699,10,293.409516
-4998.233071,7,293.418364
-6198.503488,9,293.431299
-3599.980117,5,293.438602
-3399.980114,5,293.445247
-5499.217159,8,293.456254
-6797.151138,11,293.46992
-4596.561506,6,293.477848
-3699.015472,5,293.485749
-4799.573115,7,293.494645
-6899.560004,9,293.507406
-6198.952551,8,293.518836
-4299.979921,5,293.524665
-3899.980117,5,293.531755
-4399.980217,6,293.541229
-5098.717675,6,293.549439
-4799.735848,7,293.559642
-4998.31184,8,293.573064
-6398.631633,10,293.588528
-5597.742624,9,293.600138
-3699.928297,5,293.606982
-3899.942324,5,293.613757
-5499.364795,7,293.622561
-1600.000095,3,293.626173
-4099.980217,5,293.633341
-5598.97751,7,293.64262
-7198.146885,10,293.655172
-4699.696817,7,293.665088
-8596.902783,13,293.680471
-4098.953664,7,293.689932
-4798.758933,8,293.701513
-5998.980787,9,293.712677
-5899.492548,9,293.723226
-5199.681429,7,293.731998
-5099.963202,7,293.742598
-8298.547347,13,293.768074
-8098.258117,13,293.783018
-4999.52581,7,293.792643
-3799.825922,5,293.799152
-3299.841311,5,293.805633
-4799.702184,7,293.814375
-5099.297071,9,293.824691
-5199.736841,7,293.834427
-4298.996764,5,293.840934
-5099.348673,7,293.849329
-3699.980117,6,293.85837
-6292.523482,12,293.873543
-5098.849012,7,293.882283
-4299.980117,6,293.889738
-4499.988131,6,293.897235
-3299.980117,5,293.903889
-3599.980114,5,293.910514
-4098.234897,5,293.917766
-4299.980117,5,293.924405
-4099.980116,5,293.931209
-4699.980117,6,293.939267
-1900.000098,3,293.942636
-6098.556157,7,293.951329
-3399.980115,5,293.957611
-4099.980117,6,293.965678
-6596.218063,10,293.979077
-6297.087101,10,293.993447
-6699.677432,10,294.005154
-4899.036062,7,294.015023
-4199.980117,6,294.022393
-6098.310745,8,294.034303
-4898.615328,6,294.042481
-5998.069529,9,294.055739
-3299.980117,5,294.062423
-6098.783294,8,294.072627
-6397.796707,9,294.083346
-5197.554029,8,294.097768
-5597.512742,8,294.109113
-3497.604057,6,294.117977
-4499.655653,7,294.127915
-4599.937498,6,294.135736
-4599.096314,7,294.144406
-5498.423712,8,294.156865
-5299.475935,7,294.165956
-4599.016867,6,294.174332
-4599.802534,6,294.182533
-4299.378718,6,294.191577
-5398.060419,8,294.204484
-4598.43826,7,294.214175
-5499.980117,6,294.222719
-3300.000098,3,294.226809
-5798.654178,8,294.239131
-7299.014462,11,294.254794
-4899.663552,7,294.264474
-2600.000094,4,294.270119
-10099.74382,15,294.290522
-5098.400582,9,294.301999
-4299.980117,5,294.308968
-6897.978574,10,294.323207
-3999.980117,5,294.330158
-5399.980215,8,294.345976
-4299.931312,6,294.354692
-6497.308882,7,294.363881
-4698.991168,8,294.37637
-4699.851153,6,294.384063
-4599.405312,6,294.392479
-5499.17908,7,294.401753
-5199.205041,9,294.416864
-4299.980116,7,294.426156
-6499.458694,10,294.439906
-3599.406225,5,294.447719
-6098.014616,8,294.463279
-4899.267159,6,294.472135
-4399.980493,6,294.479945
-4799.980117,6,294.487445
-7099.235584,10,294.501087
-2900.0001,3,294.504282
-4299.960333,6,294.512478
-7799.567918,12,294.528592
-5496.742781,8,294.53876
-6898.609675,8,294.55005
-5499.986059,8,294.561612
-4599.660265,6,294.570282
-3799.940383,6,294.576964
-3598.682874,5,294.585169
-9699.270859,13,294.603674
-4499.76439,7,294.612735
-6595.983969,8,294.624954
-5699.980116,7,294.634827
-6198.688361,8,294.646129
-4799.940471,7,294.654582
-4499.988132,6,294.662708
-3898.172268,6,294.67111
-5199.191559,8,294.684976
-3599.473467,6,294.692588
-3899.979921,5,294.698629
-5198.945476,7,294.708644
-4799.131017,6,294.719417
-4999.980115,6,294.727041
-6498.331786,10,294.740708
-6199.256771,8,294.75021
-5697.929963,7,294.759966
-5498.286433,7,294.771471
-6498.147646,8,294.781689
-3499.263805,6,294.790467
-5698.530849,9,294.801443
-5996.724051,8,294.812449
-4199.502699,6,294.825274
-4599.980117,6,294.833135
-4899.980117,6,294.842445
-6697.419096,9,294.853312
-4999.980317,6,294.860548
-2899.946119,4,294.866679
-4697.975329,8,294.878955
-5799.007311,9,294.891416
-4699.960873,6,294.90073
-3799.980117,5,294.907912
-3499.980117,5,294.9142
-4897.996711,8,294.9238
-9198.809347,14,294.943953
-5099.980117,6,294.951688
-7399.167361,11,294.966127
-7895.919163,11,294.978508
-4798.634351,8,294.986973
-5399.508649,6,294.995124
-4299.006816,6,295.003384
-4497.774,6,295.01169
-5299.604519,8,295.022917
-5299.946,8,295.033119
-4499.980117,6,295.041189
-7897.151216,13,295.05822
-3999.980117,6,295.066326
-4199.960334,6,295.074017
-3398.724729,5,295.080496
-3599.980115,5,295.086896
-7699.423917,12,295.10359
-9198.299893,15,295.124844
-2399.903162,4,295.13046
-4899.047745,7,295.139635
-3999.499176,6,295.148449
-3899.980117,5,295.156008
-7497.842169,11,295.175687
-3499.613335,5,295.182504
-5397.255424,8,295.195442
-3699.980115,5,295.202367
-6098.53721,9,295.216723
-5499.828665,7,295.226246
-2400.000099,3,295.229807
-4599.980118,6,295.238762
-6597.927867,10,295.251664
-4399.960433,7,295.259709
-5399.698922,7,295.267922
-5399.94047,8,295.277729
-4599.713103,6,295.285711
-6396.480104,9,295.295814
-7698.414819,12,295.314148
-4499.980683,6,295.322363
-5896.995265,9,295.332749
-4599.960334,6,295.340662
-5698.531596,9,295.354894
-5898.814022,9,295.371772
-3699.980117,5,295.385417
-4399.143783,7,295.395896
-4099.866103,5,295.403977
-6297.846155,9,295.414415
-4399.980117,5,295.422515
-6097.737197,8,295.433502
-8398.094888,12,295.448206
-4299.980117,6,295.455825
-6096.500613,8,295.466891
-3099.979919,4,295.472185
-3799.870682,6,295.482571
-7398.95494,12,295.498798
-5799.070479,8,295.508631
-4099.369819,6,295.516373
-4199.734273,6,295.52509
-5298.778029,8,295.539527
-7298.383273,12,295.553963
-4098.983451,6,295.562957
-4297.858337,7,295.572786
-2799.979921,4,295.578192
-3699.980118,5,295.585086
-4399.527909,6,295.593845
-1900.000098,3,295.597532
-8199.991471,12,295.611741
-4199.980115,5,295.618771
-3699.624722,6,295.627416
-2700.000098,3,295.630936
-5799.980117,9,295.641059
-2700.0001,3,295.644565
-3699.273707,5,295.651404
-5298.370929,8,295.663463
-7695.81284,9,295.676269
-12098.196582,17,295.69876
-4199.980119,6,295.70786
-5098.623,7,295.71806
-5797.274232,9,295.728802
-5499.362477,7,295.736753
-4799.980217,6,295.746399
-3399.980117,5,295.75428
-5297.132164,8,295.764306
-5998.507195,7,295.774105
-4199.980117,5,295.781327
-3899.980117,5,295.788268
-6097.46335,9,295.799042
-5299.795518,6,295.80759
-4699.980116,5,295.814484
-2300.000098,3,295.818122
-2999.737677,5,295.825232
-5398.570767,7,295.834877
-4599.980117,6,295.84321
-7897.30206,11,295.857994
-7199.444853,10,295.871828
-4499.980117,6,295.884132
-4999.706019,7,295.892012
-7099.053564,7,295.901367
-3799.979921,5,295.907124
-4699.979991,6,295.915134
-7797.387459,10,295.928628
-5397.087364,9,295.940814
-4099.980116,5,295.947916
-3799.980117,5,295.954831
-6798.815897,10,295.967151
-4999.635179,8,295.978928
-5099.850319,7,295.988172
-3299.124288,5,295.995612
-6698.523274,9,296.006542
-5599.577532,8,296.015295
-7798.086032,11,296.029967
-4299.988132,6,296.037545
-4399.980117,6,296.045565
-6295.995111,9,296.057033
-2899.979921,4,296.062531
-2500.000096,3,296.066193
-2400.000098,3,296.069789
-6198.884234,7,296.078436
-4998.176012,7,296.088512
-14498.347872,24,296.116953
-4999.189518,7,296.126391
-2500.000098,4,296.13098
-6498.493736,9,296.144069
-4899.980217,6,296.152102
-4198.740641,6,296.161597
-2600.000098,3,296.165199
-7798.945623,10,296.178106
-4599.980115,5,296.185265
-6498.658983,10,296.198236
-4299.980216,6,296.206222
-3499.980115,5,296.212985
-2700.0001,3,296.220218
-4699.808036,6,296.228985
-4999.648223,7,296.238378
-3199.980117,5,296.245875
-6497.921045,11,296.26038
-7395.970514,10,296.271712
-6198.394065,10,296.285544
-4699.988131,6,296.293794
-5298.355599,7,296.304236
-4299.988232,7,296.31401
-5798.000531,8,296.325561
-4499.980216,5,296.332812
-5498.107446,8,296.34489
-3899.960331,6,296.352829
-6297.665696,8,296.364139
-5598.85396,8,296.37406
-6397.658259,10,296.388455
-8398.731231,13,296.405124
-6399.984428,9,296.417907
-4199.137956,5,296.424984
-4499.85619,6,296.43316
-5598.243024,9,296.44503
-5699.854544,8,296.455887
-4399.980118,6,296.464111
-5399.208931,9,296.476679
-4699.431197,7,296.485984
-3999.960334,6,296.493453
-2899.988014,5,296.499648
-5399.796883,6,296.508631
-6296.012336,9,296.519898
-3999.980117,6,296.527468
-6199.363642,9,296.538522
-4599.878979,9,296.553461
-1600.000098,3,296.557056
-5699.960335,8,296.571166
-8297.324715,12,296.589102
-3399.979921,4,296.594274
-9994.542526,14,296.611658
-6198.169121,8,296.623374
-5497.341488,7,296.633489
-5498.571341,9,296.645875
-4597.276282,7,296.654814
-4199.86816,6,296.662635
-5298.642738,7,296.673726
-5699.873807,7,296.683858
-4399.960334,6,296.692292
-5499.225485,7,296.700822
-4899.131256,7,296.711305
-4799.020668,8,296.724153
-4399.859211,6,296.733311
-3599.979921,5,296.739798
-5998.106228,8,296.750633
-2700.0001,3,296.753625
-4099.980117,6,296.761854
-4199.960335,7,296.770927
-4699.299403,7,296.780688
-6798.255229,9,296.794513
-2899.980115,5,296.801142
-5699.289203,8,296.81179
-3999.980214,6,296.821281
-5698.378247,8,296.833677
-4999.980117,6,296.842295
-5499.572474,7,296.85176
-3999.980113,6,296.862404
-5498.772961,8,296.873011
-2800.000098,3,296.876756
-4699.852295,6,296.885667
-3499.980117,5,296.893032
-6295.671188,8,296.90507
