#{"t_start": 1702327432.0035741, "env_id": "ContactProcess"}
r,l,t
-1558.318245,10,47.991549
-1439.990452,9,48.004678
-699.718629,4,48.01044
-1938.099544,12,48.025242
-1409.447517,9,48.036863
-2697.13166,17,48.057368
-1477.756222,9,48.070494
-1249.191619,8,48.081638
-3317.898187,19,48.102339
-2578.333666,17,48.1196
-2189.260563,13,48.136498
-1078.992485,7,48.147761
-2336.029339,14,48.16242
-1867.53719,11,48.177763
-2197.409121,14,48.197528
-1507.559887,9,48.2107
-2919.185537,18,48.230459
-2962.639632,18,48.251625
-1710.000377,10,48.263104
-2476.126985,15,48.278333
-2095.25096,13,48.291402
-1190.000391,7,48.301027
-1638.796567,10,48.314423
-1458.203136,9,48.326529
-2529.986398,14,48.340666
-1148.803265,7,48.350199
-3666.501015,23,48.376897
-799.641701,5,48.383619
-1567.617851,10,48.395787
-1458.958513,9,48.409034
-1715.689488,10,48.419189
-1118.995872,7,48.42881
-2059.240484,12,48.442387
-3118.669224,18,48.460382
-1625.223312,10,48.478088
-1558.709269,9,48.489
-1056.447856,7,48.499078
-1828.707997,11,48.5125
-2696.69234,17,48.529286
-1445.744838,9,48.53936
-2957.586249,18,48.559128
-1615.6849,9,48.569097
-1998.685779,12,48.581628
-2017.168042,12,48.595645
-1778.150727,11,48.609923
-1918.887616,12,48.622152
-1429.397188,9,48.633874
-1496.918552,10,48.647471
-2746.740771,16,48.665209
-1978.337276,12,48.678851
-1779.427099,11,48.69055
-2459.496943,16,48.710735
-2829.259694,16,48.72759
-1619.581219,9,48.737773
-1807.986207,11,48.752625
-1688.151073,10,48.762824
-1689.985637,10,48.778512
-1399.572556,8,48.788558
-1169.266652,7,48.798521
-2598.699401,16,48.816899
-2299.82282,13,48.831968
-1285.505621,9,48.84232
-1389.514986,8,48.850912
-1388.507182,8,48.860514
-1829.811197,11,48.873217
-2928.584336,18,48.895194
-3199.031731,19,48.916468
-3149.531181,19,48.937826
-2928.794731,18,48.957042
-3147.357,19,48.9754
-1150.000355,7,48.983247
-1288.617631,8,48.994358
-2948.664215,18,49.016452
-2809.261714,16,49.03351
-2379.150629,14,49.04865
-3497.825228,22,49.073756
-839.379407,5,49.080077
-2289.025103,13,49.095482
-2807.717896,17,49.112004
-2347.802702,14,49.128956
-1427.777885,9,49.140224
-1738.399815,11,49.151014
-3248.684262,19,49.168981
-2749.029772,16,49.185904
-3629.776366,21,49.205619
-1278.220519,8,49.216153
-1029.991341,6,49.222647
-1158.604522,7,49.230607
-2908.410489,18,49.250518
-1167.536534,7,49.260447
-2608.29809,15,49.2779
-1269.737102,7,49.285858
-1209.644956,7,49.293455
-1969.083932,12,49.30838
-740.000297,5,49.314746
-1187.245998,7,49.322023
-1499.599417,9,49.333488
-3398.442825,20,49.357906
-2759.878318,15,49.373838
-4906.629115,30,49.400788
-1176.698834,7,49.409855
-2687.266911,15,49.426427
-2389.856628,14,49.442022
-3407.797606,20,49.460466
-997.663117,7,49.469209
-2058.720972,12,49.483254
-1768.720331,11,49.49707
-1598.753634,10,49.512221
-2569.41759,15,49.528559
-1339.745565,8,49.537794
-858.197041,6,49.545458
-3029.155271,18,49.563725
-3289.708572,20,49.583572
-1489.104161,9,49.593447
-1329.090613,8,49.603193
-948.749564,6,49.60917
-2819.795016,17,49.627833
-2069.23607,12,49.646434
-4008.973354,25,49.67371
-1818.606775,11,49.684909
-1358.153696,8,49.695834
-1954.280734,13,49.712162
-1814.731308,11,49.724892
-2409.809791,14,49.740687
-2886.888671,17,49.755219
-1299.677598,8,49.764418
-1887.846482,12,49.779656
-1349.757466,8,49.789217
-3177.063213,19,49.810201
-1889.028731,12,49.824193
-2579.035605,16,49.841423
-4895.948395,29,49.865394
-1717.597577,10,49.877861
-1469.470569,8,49.887001
-3209.324544,20,49.908597
-1388.002236,9,49.925224
-2999.279568,19,49.951277
-1119.145775,7,49.960754
-3898.768896,22,49.983784
-1377.926287,9,49.996214
-1760.000442,10,50.006241
-1269.960337,8,50.014653
-1429.623998,9,50.026293
-2249.503667,13,50.04076
-2439.388851,16,50.058002
-1815.953789,11,50.067773
-1919.033829,12,50.082727
-1759.948751,11,50.093753
-3088.71444,19,50.112914
-1838.40964,11,50.12657
-1248.173753,8,50.137827
-2799.068807,17,50.153676
-1258.933783,7,50.163025
-2229.694603,14,50.179857
-1187.025607,7,50.189018
-1858.698191,11,50.202049
-3409.028327,21,50.228693
-3208.145131,19,50.248412
-2167.840514,13,50.263468
-3789.37507,22,50.282769
-2149.887948,13,50.295745
-1576.662259,9,50.306438
-3885.981012,23,50.332333
-1099.547144,7,50.342182
-2818.892128,18,50.361533
-2039.957604,12,50.373836
-1388.292744,9,50.384436
-2195.519317,14,50.401003
-2179.106282,13,50.414834
-2966.41385,18,50.432351
-1478.669087,9,50.442124
-1020.000173,6,50.44812
-2158.612421,13,50.464176
-1999.562738,12,50.477229
-2159.276166,13,50.490512
-1769.257349,11,50.508891
-1306.756062,7,50.517905
-1988.130269,12,50.531163
-2977.82178,18,50.551033
-1778.50188,10,50.562824
-1139.604429,7,50.571017
-1367.296053,8,50.58228
-2336.33606,14,50.598002
-2886.727406,17,50.613707
-1429.754022,9,50.625333
-2018.97922,12,50.639242
-2948.817291,18,50.659337
-1318.124718,9,50.671428
-1598.754545,9,50.682582
-4899.013932,28,50.710155
-2029.063848,13,50.723318
-1839.418793,12,50.738822
-1549.186431,9,50.75144
-1279.599067,8,50.762001
-1118.666361,7,50.771296
-1249.654967,7,50.779995
-1679.59126,10,50.791677
-1948.715587,12,50.812523
-2365.642556,14,50.825989
-2645.55637,15,50.841067
-1979.126974,12,50.855445
-2605.126344,16,50.870443
-3327.953349,21,50.891381
-3275.662502,19,50.910528
-1749.307463,11,50.923989
-1449.657905,9,50.935047
-1929.974332,11,50.945923
-3537.909552,22,50.965574
-1619.719052,10,50.980685
-979.699056,6,50.989512
-1909.674022,11,51.001465
-3837.935568,23,51.024559
-2128.159467,13,51.038217
-2518.071233,16,51.056874
-1659.880926,10,51.069014
-2018.244131,12,51.083302
-718.608748,5,51.095021
-2373.908418,15,51.110846
-1169.669264,7,51.119027
-3999.229011,24,51.143579
-1439.555609,9,51.157187
-2536.275616,17,51.174487
-1788.376778,11,51.186574
-4262.15108,25,51.20864
-1078.071926,6,51.216092
-1319.361379,8,51.225618
-2909.019593,18,51.244473
-3903.453404,23,51.267103
-2999.302746,17,51.281361
-1887.466001,12,51.29602
-2169.363028,15,51.31523
-2737.830231,17,51.334788
-1438.017735,9,51.344032
-2777.981204,17,51.359854
-3667.989464,21,51.385239
-1918.636737,12,51.397436
-1029.420655,6,51.404225
-1949.220137,12,51.418341
-1888.216601,11,51.430702
-1048.454879,6,51.438415
-1957.622095,12,51.452143
-3597.975931,21,51.47147
-2487.331299,15,51.488356
-1698.740352,10,51.498871
-1719.275337,11,51.513888
-1547.915073,9,51.524505
-2327.406797,14,51.541608
-2318.347803,14,51.558897
-3216.585426,19,51.578404
-1798.31234,11,51.591492
-1839.890991,10,51.601621
-5446.894569,33,51.633607
-2788.542112,16,51.656866
-999.272004,7,51.667394
-2129.020456,13,51.683208
-2388.901953,15,51.69887
-2998.109151,18,51.716814
-2719.115841,17,51.737101
-2109.045548,14,51.753473
-2399.309845,14,51.768306
-3603.94489,23,51.795755
-2129.608243,13,51.809656
-2597.315486,16,51.829891
-2108.357371,13,51.844384
-1909.985565,12,51.858084
-3028.711698,19,51.881646
-1599.080829,10,51.894316
-1309.194887,9,51.905669
-1139.524014,7,51.915378
-3138.144737,18,51.933461
-1209.98845,7,51.940161
-1689.407417,10,51.956869
-1749.046884,11,51.97108
-2039.44523,13,51.98533
-3237.216367,20,52.004212
-3588.220922,22,52.025422
-2307.011724,14,52.040774
-2569.49398,16,52.058751
-1217.405015,8,52.067393
-1589.783585,10,52.078302
-3318.070108,21,52.102281
-1439.987455,9,52.111716
-2387.680742,15,52.128324
-2227.487574,14,52.144251
-2839.123187,17,52.163508
-2028.767371,12,52.176533
-1609.188284,10,52.186613
-1577.922089,10,52.198381
-3389.212564,21,52.217245
-3669.177078,21,52.240437
-1449.663627,9,52.250458
-1939.900391,12,52.264352
-1909.391772,12,52.27927
-2549.991785,14,52.29266
-1468.689777,9,52.302787
-2238.151025,14,52.318187
-2828.167761,17,52.333616
-1789.075025,11,52.346043
-818.381943,5,52.353565
-2469.510434,14,52.36855
-1178.563724,7,52.376911
-2449.753964,14,52.392345
-1827.3721,12,52.406499
-1219.622831,7,52.4153
-1599.99111,9,52.424542
-2350.000788,14,52.438789
-2536.104525,16,52.456902
-1289.429571,8,52.466451
-2824.884667,18,52.486767
-1638.740239,10,52.498313
-2918.435171,18,52.5178
-2799.776584,16,52.535648
-1459.172127,9,52.547418
-1206.775407,8,52.558111
-1718.855682,11,52.570729
-2537.229041,16,52.589626
-2218.401269,13,52.602761
-1488.498597,9,52.614485
-1818.203102,11,52.627185
-2917.651813,18,52.647166
-1828.558905,12,52.661855
-1699.783199,10,52.673425
-1819.725027,12,52.687541
-1299.229738,8,52.698084
-1178.907969,7,52.7064
-1548.927898,10,52.72114
-1029.047062,7,52.732052
-928.880827,6,52.742018
-1079.366544,7,52.752879
-1729.800729,10,52.767239
-2799.119419,15,52.782753
-2649.039467,16,52.799672
-5448.128186,32,52.83555
-2749.555925,16,52.850493
-2086.742079,12,52.861807
-2219.569198,14,52.876904
-1739.263833,11,52.892644
-1815.461353,12,52.906522
-2556.790286,16,52.926943
-2798.65728,17,52.949011
-1449.478089,9,52.96057
-1439.518449,9,52.971261
-929.985539,6,52.979984
-2368.687224,14,52.99713
-2406.883827,14,53.015463
-2119.194996,13,53.032281
-2718.384515,15,53.049617
-3405.504198,21,53.072535
-2178.397084,13,53.089559
-1669.845698,10,53.102068
-1838.553328,11,53.11436
-808.378722,5,53.120625
-1689.751156,11,53.140024
-1209.998827,7,53.148178
-2258.812909,14,53.162936
-1747.491995,12,53.178792
-2058.082471,12,53.194033
-1926.428324,12,53.208239
-2538.253358,15,53.222607
-2757.091638,16,53.240002
-3027.449806,19,53.259558
-1438.5321,9,53.270545
-2287.808555,14,53.286766
-2268.563966,14,53.303301
-3117.82035,18,53.322973
-2149.659464,12,53.335708
-3159.395869,19,53.353184
-1912.481094,12,53.36617
-1369.436383,9,53.380491
-1149.9868,7,53.38996
-2898.653203,17,53.408497
-2258.124718,14,53.432359
-2138.600026,13,53.44833
-758.722616,5,53.455315
-1008.59138,6,53.463075
-1129.382033,7,53.47309
-2047.577518,13,53.488898
-2413.902721,15,53.50418
-967.822184,6,53.5129
-3238.560102,19,53.532987
-3006.66942,17,53.551509
-1599.713633,10,53.563776
-2508.913484,15,53.579778
-1799.751717,11,53.592256
-2209.556181,14,53.608627
-1289.77412,8,53.618628
-1489.984163,9,53.628865
-679.208217,4,53.633666
-1629.001107,10,53.645606
-2699.533341,17,53.668654
-1507.253491,10,53.680149
-2138.037183,13,53.695704
-1499.109591,9,53.706783
-3063.907358,18,53.725482
-1808.99462,11,53.744238
-959.719756,6,53.752269
-2507.980855,15,53.770176
-3788.344181,23,53.795482
-2256.659583,14,53.813072
-2922.897973,18,53.832924
-1657.389493,10,53.844649
-1838.832266,11,53.858957
-1660.000204,9,53.868406
-3806.894938,24,53.89192
-2028.616578,13,53.90995
-2887.988012,18,53.93128
-1490.000284,9,53.941062
-1847.527407,13,53.959549
-1879.151015,12,53.974118
-619.980317,4,53.97844
-808.903106,5,53.983935
-2449.463046,14,53.999105
-1518.163415,10,54.011178
-1187.360963,8,54.022795
-2326.971717,15,54.039206
-2467.584303,17,54.061339
-1669.592629,10,54.07524
-2488.5754,15,54.093238
-1859.963271,11,54.106165
-1539.223559,9,54.116583
-2526.808737,15,54.131141
-1078.666637,7,54.138863
-2139.262227,13,54.154952
-978.263693,6,54.16244
-2775.626008,17,54.179355
-1528.067857,10,54.191699
-1859.461799,12,54.204383
-2256.60729,14,54.219555
-2019.048736,12,54.234275
-2375.559236,15,54.251538
-2979.599463,18,54.271803
-1149.306072,7,54.281327
-2917.359373,18,54.302357
-1478.261992,9,54.313746
-2927.316409,18,54.334496
-2399.225448,15,54.357677
-3091.938898,20,54.377586
-1139.287078,7,54.386854
-1098.772656,7,54.395872
-1408.365535,9,54.410408
-1288.63686,8,54.42049
-2487.195169,16,54.441494
-1838.658169,11,54.455507
-1788.93964,11,54.469168
-1928.797577,11,54.484078
-1348.993911,9,54.495957
-2659.647627,15,54.514492
-2548.207375,15,54.532152
-668.625802,4,54.53708
-1309.412328,8,54.54792
-2408.022926,14,54.561161
-2049.301069,12,54.575609
-1066.578148,7,54.584863
-1557.751042,9,54.594989
-1459.544594,9,54.607423
-2388.644151,15,54.624461
-1759.414666,12,54.639954
-670.0002,4,54.645677
-1329.507878,8,54.658626
-1897.488695,12,54.680446
-2408.750587,15,54.69955
-3319.593334,20,54.718991
-1339.672001,9,54.733563
-1598.270935,9,54.744624
-1657.097777,10,54.755044
-3328.497515,21,54.778934
-1389.346416,9,54.790489
-1758.836789,10,54.803704
-2417.154777,15,54.820703
-2818.746144,17,54.841062
-2098.773374,13,54.85591
-2928.33518,17,54.876704
-2188.137873,14,54.892098
-2377.729893,14,54.907529
-2067.982841,13,54.923386
-3476.523429,20,54.946614
-830.000099,5,54.952033
-1480.000398,9,54.961073
-3808.051805,22,54.988259
-1429.989113,8,54.996302
-2395.960082,15,55.014506
-1318.681893,8,55.025963
-2448.145626,16,55.048608
-1159.546922,8,55.06028
-1108.024224,7,55.07127
-2568.872245,17,55.090794
-2447.53967,15,55.108113
-969.492485,6,55.116271
-1819.781187,11,55.128283
-2078.851542,12,55.141669
-1758.261848,10,55.151607
-3538.991791,21,55.175147
-2309.043393,13,55.192014
-1737.410459,11,55.205577
-2209.525864,14,55.222243
-1689.763507,10,55.236357
-1079.985317,6,55.244068
-1359.960538,8,55.252347
-3868.842603,24,55.276957
-2287.070936,15,55.299313
-2596.847696,15,55.313528
-1519.231023,10,55.326924
-1487.979874,10,55.341675
-1789.573504,11,55.354108
-1678.435915,10,55.366671
-1939.412259,11,55.379533
-1769.359377,11,55.39251
-1469.355167,9,55.403338
-1818.432955,10,55.414803
-1969.062805,12,55.42776
-1477.296331,9,55.436465
-2159.154587,13,55.453171
-1997.41337,13,55.46919
-2706.656693,17,55.489439
-2038.242121,13,55.505081
-2477.6353,15,55.52238
-2427.551495,15,55.541247
-2258.512074,14,55.555943
-869.035684,5,55.562426
-1438.614742,8,55.572806
-2937.957674,19,55.597945
-3188.947421,18,55.616653
-1989.943924,12,55.629924
-1768.363453,11,55.643781
-1199.772017,7,55.65249
-1557.124385,10,55.664057
-1099.529237,6,55.670643
-1198.847838,7,55.6786
-2507.774108,16,55.695399
-3696.783383,23,55.716643
-1228.159534,8,55.726907
-2759.389913,17,55.74329
-1465.524502,9,55.75483
-1359.907998,8,55.765139
-1429.691868,9,55.776326
-969.661935,6,55.784829
-2167.402886,13,55.798832
-1737.010716,11,55.812423
-1697.984268,12,55.82732
-1298.536004,8,55.836669
-1239.440558,7,55.846731
-1097.983859,7,55.857203
-3248.771598,20,55.876578
-929.997966,6,55.88811
-1589.243966,10,55.900121
-1379.751435,9,55.912065
-1669.069235,10,55.924494
-1678.635386,11,55.939326
-1518.808201,10,55.951906
-896.518614,6,55.958959
-2078.657614,13,55.973921
-2489.385059,15,55.989439
-1469.171305,8,55.999652
-979.982474,6,56.006807
-2179.328147,14,56.02546
-1318.642175,8,56.035999
-2089.577511,13,56.053625
-1397.575933,9,56.061585
-2085.997512,13,56.075591
-2879.636439,18,56.095517
-1329.029145,7,56.104078
-2048.852662,13,56.118741
-869.174622,5,56.127297
-2298.613889,14,56.144075
-3036.905709,18,56.165269
-1438.816026,9,56.176972
-1918.711686,12,56.191416
-2007.865714,13,56.216471
-1379.198667,8,56.226593
-1519.853825,10,56.240094
-1786.896305,12,56.255342
-1618.506319,10,56.266038
-1159.247244,7,56.276586
-2688.961833,16,56.291639
-749.433172,5,56.29764
-700.000079,4,56.301952
-2987.90467,18,56.321491
-2359.706101,15,56.337116
-1646.650517,11,56.351554
-1259.741728,8,56.361818
-2528.685563,16,56.38117
-1139.943333,7,56.389381
-490.0002,3,56.392347
-1687.824267,11,56.405902
-1828.890433,11,56.417475
-929.400699,7,56.427329
-1317.900052,8,56.437625
-1717.886137,10,56.447882
-1809.502822,12,56.4612
-1916.729682,14,56.478341
-2526.465023,16,56.497918
-1506.725331,9,56.517354
-1298.061552,8,56.527793
-1325.562907,9,56.540523
-1897.209084,12,56.555146
-1979.437491,12,56.571289
-1888.17964,12,56.586345
-1748.867414,11,56.599237
-2469.359203,15,56.616299
-2098.064562,13,56.631301
-2488.735506,15,56.649193
-2548.593826,16,56.667565
-2319.214937,14,56.685855
-1008.684102,6,56.694515
-1889.02259,12,56.710124
-1358.879953,9,56.722065
-2708.719495,17,56.740563
-1317.960152,9,56.751391
-2164.271168,15,56.768429
-1988.691276,13,56.784073
-1819.379293,11,56.795533
-2049.807264,13,56.810154
-2368.85114,14,56.830937
-1239.841533,8,56.840645
-3374.835304,22,56.86528
-1509.43488,10,56.876659
-1047.771349,6,56.885221
-1789.983192,12,56.898951
-1999.97792,14,56.912973
-1859.446675,13,56.926739
-1398.809086,9,56.937421
-1308.124183,9,56.950205
-1558.549742,10,56.962247
-1638.745445,10,56.973589
-1777.310408,11,56.987683
-1957.236633,12,57.002629
-1699.568796,11,57.017018
-2508.096059,16,57.036676
-1786.819148,11,57.049255
-2418.903733,15,57.066255
-2749.580565,17,57.084129
-2236.591206,14,57.101829
-1329.423754,8,57.110601
-3009.712401,18,57.134578
-1506.557242,9,57.145283
-1244.933073,8,57.155591
-2127.459128,14,57.172808
-1798.95465,11,57.186165
-2828.98617,17,57.20845
-668.743047,4,57.213792
-2639.038389,17,57.23213
-560.000099,3,57.23524
-2489.400583,16,57.254998
-3641.355822,22,57.276035
-2068.9135,12,57.291294
-1269.10351,8,57.300677
-1799.449027,10,57.311046
-1567.549551,10,57.321545
-1189.131293,8,57.330736
-1977.178869,12,57.343536
-1399.2363,10,57.355647
-1588.267527,10,57.36744
-1658.937633,10,57.378586
-3448.493177,22,57.405098
-2409.744889,15,57.422933
-1128.562908,7,57.435437
-2049.231162,11,57.448292
-2238.865213,14,57.467218
-2868.196986,19,57.488962
-1797.861023,12,57.501493
-1829.045795,12,57.517011
-2176.370078,14,57.532896
-1439.850353,9,57.543142
-1158.934992,7,57.55143
-2269.425024,14,57.568878
-1359.323019,9,57.578115
-1878.347316,12,57.591273
-2596.435614,15,57.607552
-2119.217672,13,57.621202
-806.501325,5,57.626294
-1989.422613,12,57.640495
-1649.037286,10,57.650227
-2107.70929,13,57.664109
-1279.676417,8,57.672809
-1385.206367,9,57.682863
-1788.361975,12,57.694453
-1358.906614,8,57.703844
-1779.535819,10,57.715819
-1658.128007,11,57.733296
-1256.407717,8,57.743178
-1439.066027,9,57.754323
-1628.673254,10,57.766414
-1618.905049,11,57.779217
-2044.287035,13,57.794742
-1889.024905,12,57.807997
-930.000369,6,57.814642
-1399.063422,9,57.827788
-2958.512037,19,57.848191
-1566.989528,10,57.859754
-3159.407951,19,57.8797
-1439.040794,10,57.893829
-1887.471399,11,57.906994
-1028.266993,7,57.915969
-1047.143185,6,57.92393
-1439.839814,9,57.936093
-2577.290957,16,57.955688
-2758.997396,18,57.979327
-2518.489912,15,57.995787
-1569.353918,9,58.005706
-1829.990782,11,58.018438
-2268.877461,13,58.03237
-2059.942391,13,58.050666
-1199.605528,8,58.062377
-3199.972728,20,58.084119
-808.868382,5,58.089799
-2716.115668,17,58.107772
-1802.870447,12,58.122377
-2796.300439,19,58.142699
-2999.196307,18,58.16171
-3325.384348,20,58.183661
-1649.789185,9,58.193669
-1429.498365,9,58.204174
-1648.446909,10,58.216891
-1888.670046,13,58.231516
-889.488815,6,58.240036
-1446.78647,9,58.2504
-2758.87342,18,58.269147
-988.905227,6,58.276667
-1318.034527,9,58.287025
-1799.17738,11,58.300918
-1327.812399,9,58.311558
-1218.694565,8,58.322365
-1138.985357,7,58.331115
-1267.167319,8,58.344986
-1876.880908,12,58.358801
-1418.01634,8,58.369037
-1468.306611,9,58.380657
-2938.063397,19,58.405607
-1019.14323,7,58.414857
-719.872688,5,58.421453
-2168.422698,13,58.434547
-1549.196421,11,58.447254
-1386.964571,9,58.458329
-2119.621679,13,58.472796
-1885.713076,12,58.487115
-2157.940005,15,58.505384
-1928.041704,12,58.519821
-1028.869894,6,58.527183
-2898.147117,18,58.54622
-2306.225912,14,58.563037
-2079.481584,13,58.579069
-1167.719821,8,58.590825
-2198.340503,14,58.605602
-1689.971121,10,58.61543
-2439.934993,14,58.631345
-1368.699737,8,58.644785
-2896.840052,19,58.670272
-1248.903888,7,58.678622
-1827.907841,11,58.692282
-1856.799641,11,58.705219
-1139.247001,7,58.714608
-1119.933203,7,58.722743
-2108.735637,13,58.736169
-1178.707142,8,58.74747
-1650.000826,10,58.758272
-1519.07461,9,58.770941
-2099.465179,13,58.785994
-1819.4018,10,58.797927
-1799.242505,11,58.811408
-1767.94374,11,58.824519
-1628.277271,11,58.839191
-2059.991934,12,58.850638
-1697.722198,11,58.863342
-2587.142696,15,58.879033
-1778.669114,11,58.892132
-1549.31676,9,58.901816
-2298.883743,14,58.916958
-1179.007652,7,58.926256
-1009.228725,7,58.935188
-1146.13088,8,58.943964
-1848.055508,12,58.962936
-2586.399496,17,58.980065
-2188.943725,14,58.997133
-2146.589946,13,59.01075
-1828.844142,11,59.024266
-1349.273763,8,59.035517
-2698.735862,18,59.055994
-1794.94706,11,59.067565
-1527.584045,9,59.07943
-1997.941866,13,59.094856
-2138.443865,13,59.109607
-709.650204,4,59.114079
-1556.138558,10,59.127625
-1937.612931,12,59.139873
-1747.320198,11,59.151678
-2316.114231,14,59.16774
-2078.944183,13,59.183239
-2224.703472,13,59.1977
-1369.874171,8,59.207242
-1839.2048,11,59.22237
-1529.417408,9,59.233434
-2622.129284,16,59.253923
-1695.65893,11,59.267896
-1765.924141,11,59.28093
-1299.488759,8,59.290013
-1808.505582,11,59.30199
-1309.062432,8,59.312613
-1749.305665,10,59.322652
-1678.207451,11,59.338936
-1758.227601,12,59.355776
-1049.699052,6,59.362743
-1689.840991,10,59.372779
-2348.990334,15,59.389256
-1729.988469,10,59.402855
-1449.890178,9,59.413838
-1258.849194,8,59.424129
-808.176384,5,59.430164
-1748.395209,10,59.443411
-2088.697168,13,59.458319
-1808.817771,12,59.474122
-1198.732114,7,59.482559
-1397.298055,9,59.492819
-1029.211968,7,59.502825
-1369.031619,9,59.513442
-1457.522788,10,59.525967
-1060.000468,7,59.533883
-1529.061495,9,59.546499
-1439.415801,9,59.556262
-2729.320014,18,59.578961
-1148.498942,7,59.587986
-2818.628691,17,59.60535
-1489.204602,9,59.615062
-2236.038903,16,59.636286
-2069.706778,13,59.652336
-1709.490242,10,59.664637
-939.082979,6,59.67263
-639.809959,4,59.677194
-2468.728132,15,59.692292
-1176.507966,7,59.700746
-1607.991326,10,59.711284
-649.097653,4,59.71608
-1827.125169,10,59.727522
-1398.830155,10,59.740922
-1618.213506,9,59.750094
-1579.628339,10,59.762369
-1967.945882,12,59.775242
-2819.049344,17,59.7966
-2847.245604,17,59.816151
-1547.871277,9,59.827475
-1698.094837,11,59.841875
-2619.631858,16,59.859522
-1798.383133,11,59.875667
-2268.44116,15,59.894797
-2089.59883,13,59.910688
-1488.227486,9,59.923266
-2517.214567,16,59.940108
-3287.176456,20,59.959921
-1549.273683,10,59.973203
-1379.579412,8,59.982375
-1988.861235,14,60.000575
-2658.317433,17,60.018671
-1977.936291,12,60.032437
-2098.643078,14,60.047223
-1219.090003,7,60.054993
-2039.986425,12,60.06769
-2279.510895,15,60.085389
-1749.191025,11,60.100009
-1949.027834,11,60.112893
-1926.940906,13,60.12801
-3007.048499,19,60.149139
-2419.022633,14,60.164621
-1839.386242,11,60.181956
-1327.450599,8,60.192454
-1187.203372,7,60.200986
-1458.029194,9,60.212337
-1137.880374,8,60.221363
-2356.454213,15,60.240086
-2088.399694,13,60.256831
-1369.385125,9,60.268012
-3467.130209,22,60.291259
-2558.317088,16,60.308252
-1578.490117,10,60.321998
-1648.85122,10,60.335443
-1118.456193,7,60.344658
-979.495519,6,60.353221
-1119.472507,7,60.360492
-1629.680858,11,60.373692
-1929.344823,12,60.386702
-1208.927498,8,60.39812
-1656.292309,10,60.410666
-1919.349802,12,60.424922
-2646.021304,17,60.444389
-1639.546427,10,60.456383
-1239.406759,8,60.465669
-1989.623785,12,60.482485
-1179.511235,8,60.495206
-1269.982283,8,60.505149
-2279.541289,14,60.52308
-1328.220601,9,60.5334
-2159.218065,13,60.548354
-1649.091563,11,60.561423
-2819.1339,18,60.579816
-1768.723713,10,60.593097
-1888.376601,12,60.60857
-2008.84263,13,60.625451
-1809.53674,12,60.640822
-1528.305724,10,60.650063
-2146.039527,13,60.665058
-2399.435679,15,60.681496
-1385.578095,9,60.690735
-1549.673235,11,60.70624
-1019.167367,6,60.71385
-1707.734578,11,60.728274
-1109.969237,7,60.737141
-1517.109813,9,60.746416
-2653.77533,17,60.76483
-1118.365235,7,60.773861
-1299.767118,8,60.783778
-1459.280274,9,60.798541
-2149.107356,13,60.813244
-819.960454,5,60.81805
-1396.284709,9,60.827559
-2039.481165,14,60.84337
-1718.37401,11,60.856954
-1709.302555,11,60.872243
-1208.152198,8,60.882058
-2679.583381,16,60.898274
-2048.114836,13,60.914446
-1978.940472,12,60.93018
-2992.996029,19,60.950737
-1548.830527,9,60.964274
-3658.385654,21,60.986616
-929.329819,6,60.993706
-1338.9489,9,61.00433
-1506.222471,10,61.014937
-1528.632135,10,61.028366
-470.0001,3,61.031303
-2669.460769,17,61.050434
-2259.873349,14,61.065675
-1978.363567,13,61.082032
-1468.623213,9,61.098957
-1756.762655,11,61.111517
-1578.937968,9,61.120825
-2595.85261,17,61.141436
-2509.189379,16,61.159125
-1957.231939,11,61.170398
-1468.504583,10,61.182425
-2079.384433,12,61.194985
-829.162337,6,61.202652
-2669.888401,16,61.220077
-810.0005,5,61.226248
-1938.128311,12,61.240214
-1927.168599,12,61.253777
-1599.022556,10,61.264908
-2076.146719,13,61.280307
-1029.548381,6,61.287511
-1720.0002,11,61.297065
-2549.28074,15,61.313674
-1208.61838,7,61.322611
-2449.071006,15,61.338396
-1957.383273,12,61.350465
-1127.540504,7,61.360742
-1718.980408,11,61.377934
-1959.282116,12,61.399196
-2039.564407,13,61.414984
-1868.370124,11,61.429648
-1906.511639,11,61.442066
-1189.502413,7,61.450653
-2778.896242,18,61.470909
-2208.921513,13,61.48565
-1044.867101,7,61.495019
-1699.301106,10,61.507101
-2138.981181,14,61.525075
-3377.603608,21,61.547879
-1209.315457,7,61.556097
-857.408528,6,61.564274
-1687.996929,11,61.577184
-1619.520224,10,61.59038
-1417.852533,10,61.60217
-1599.980548,10,61.614716
-2608.23449,15,61.633139
-1858.282021,11,61.647164
-1279.147939,7,61.658089
-1647.470425,10,61.67072
-1409.086898,9,61.681216
-1089.41551,6,61.689786
-1389.034623,9,61.700284
-1239.865959,7,61.708627
-1578.143132,10,61.726111
-879.348894,6,61.734572
-829.331393,5,61.741087
-1409.219432,9,61.754236
-1478.894303,10,61.770114
-1619.537423,10,61.780947
-1987.126194,12,61.792477
-779.410361,5,61.799318
-1789.450287,11,61.811843
-2098.038456,12,61.82634
-1345.283425,9,61.838977
-838.522968,5,61.845535
-1709.017012,10,61.857221
-2036.635923,12,61.872272
-1377.279694,8,61.880579
-2039.040799,13,61.896842
-1029.183683,6,61.90482
-1458.169441,9,61.915125
-1319.608555,8,61.923311
-2058.872236,12,61.936135
-1798.152073,11,61.950069
-810.000165,5,61.956305
-2078.787508,12,61.97015
