#{"t_start": 1702283499.671242, "env_id": "ContactProcess"}
r,l,t
-11899.796102,13,418.978537
-12499.234336,15,418.995928
-11599.044062,13,419.013827
-12599.155703,13,419.030425
-12598.799098,15,419.048545
-11397.959791,12,419.064475
-7097.578445,7,419.074004
-8800.000757,9,419.086927
-10098.445618,10,419.099988
-10999.98012,11,419.110844
-16197.848867,18,419.187753
-11899.343103,14,419.204824
-14698.711633,16,419.223396
-11199.064878,13,419.24188
-11799.261177,13,419.255134
-7098.774818,8,419.265263
-25199.252539,30,419.299641
-9398.321884,10,419.312561
-8499.049296,8,419.323749
-12098.297243,15,419.341334
-6899.495958,7,419.349919
-8499.980156,8,419.359827
-7799.074293,9,419.374253
-12899.913216,15,419.392504
-12796.640881,14,419.40736
-13496.249026,15,419.427497
-14896.921339,15,419.444714
-5598.933446,5,419.450029
-9299.991034,9,419.460696
-16499.098466,19,419.485697
-10999.907286,13,419.555497
-13898.710604,15,419.575671
-6298.468243,7,419.585486
-7098.28835,7,419.595416
-8499.304712,9,419.607638
-14199.476302,17,419.62745
-11199.896785,14,419.647966
-13499.166863,14,419.666324
-6099.324992,7,419.677938
-7798.442025,7,419.688941
-20298.068304,22,419.720512
-15699.520794,17,419.743631
-9899.440362,9,419.755279
-6000.0006,6,419.761562
-7899.706091,9,419.771998
-16697.68932,18,419.795189
-13499.527855,18,419.819421
-14399.452115,16,419.84155
-16399.842037,16,419.862473
-11599.054071,12,419.88024
-15498.174091,19,419.958735
-5799.848491,6,419.968187
-4899.780664,6,419.97661
-8997.996377,10,419.988057
-11399.740446,13,420.006409
-9499.55766,11,420.02614
-15699.841959,16,420.048009
-5599.609525,5,420.056046
-9699.531088,11,420.070768
-20898.705434,22,420.097318
-9199.4502,11,420.112432
-12098.404244,12,420.127215
-13698.176548,14,420.146903
-18198.126835,20,420.17284
-4799.89951,5,420.178043
-8499.761533,9,420.188738
-12699.587837,13,420.203187
-19098.35349,21,420.228447
-7299.848718,6,420.236878
-9800.000468,11,420.249692
-8497.25177,10,420.263706
-15599.12921,18,420.339653
-7897.784927,8,420.351108
-10198.04538,10,420.364366
-10597.0294,10,420.377241
-9499.425316,11,420.392583
-9798.036038,9,420.401829
-15597.728945,17,420.423768
-7999.806113,7,420.432179
-8899.336365,9,420.441288
-19998.325258,21,420.467878
-7998.497505,8,420.479141
-13998.591963,12,420.493828
-10199.960523,11,420.505995
-10099.006011,10,420.517943
-11299.103646,11,420.534598
-12998.878178,18,420.56046
-9099.895378,11,420.576935
-10299.499853,11,420.591236
-10697.532147,13,420.607455
-14399.34361,15,420.62566
-21299.484639,24,420.65375
-5799.385684,5,420.659304
-10199.404792,11,420.729258
-7598.069233,8,420.74012
-9199.826611,10,420.754099
-17198.98366,17,420.776213
-10300.000541,11,420.791208
-13499.317399,16,420.810843
-9598.716204,11,420.826393
-12899.939433,17,420.847911
-10700.000531,13,420.865445
-7698.953308,9,420.876755
-7497.20578,8,420.886561
-12498.196222,13,420.902788
-12499.971611,13,420.917618
-15897.927365,17,420.939991
-12098.971324,13,420.957723
-9696.905831,10,420.973465
-8699.427232,10,420.987782
-12098.035776,13,421.003005
-8398.91834,9,421.015585
-7799.474774,8,421.023907
-10199.866876,14,421.039394
-11197.207052,12,421.111283
-6699.225835,6,421.118836
-15295.750732,18,421.14021
-8399.1181,9,421.153938
-12797.958265,15,421.17255
-8600.000085,8,421.181081
-14592.714751,14,421.197349
-8099.835205,9,421.20964
-16298.744058,20,421.234971
-25998.594835,26,421.26983
-16199.753043,19,421.293759
-8799.990565,9,421.305864
-13899.250765,15,421.326937
-7799.849554,8,421.33958
-5100.000197,5,421.346981
-6799.170439,6,421.354096
-14499.520484,15,421.375826
-9399.972583,11,421.391605
-13799.362957,16,421.414979
-7199.980137,7,421.423408
-12799.578877,13,421.439613
-21199.754357,28,421.534981
-5500.0005,7,421.543081
-10498.689173,11,421.557929
-14399.202489,17,421.58025
-14797.757914,14,421.598574
-13199.929177,14,421.613532
-11895.481147,13,421.629512
-9599.978852,9,421.640249
-16899.64573,21,421.665443
-10899.962427,14,421.681745
-12598.947359,13,421.699036
-8797.240973,10,421.712043
-7898.783917,7,421.722101
-17197.859752,19,421.746423
-11596.731317,14,421.764707
-11693.451474,13,421.778918
-7399.26339,9,421.791164
-10698.003837,12,421.808877
-11298.328094,13,421.881743
-12696.913696,13,421.898997
-8399.147682,10,421.913955
-16798.975059,19,421.937322
-11199.667711,12,421.954276
-8898.260829,10,421.967964
-11499.842782,13,421.984947
-12497.525977,14,422.003971
-9699.471938,10,422.018163
-16698.204361,18,422.044996
-7598.243897,8,422.055217
-19797.333975,20,422.080354
-11700.00046,13,422.098051
-12699.244489,11,422.114363
-10797.644367,11,422.128517
-10598.971873,14,422.150723
-20698.487361,24,422.177517
-12498.165062,14,422.197852
-11899.61036,11,422.212625
-11698.635189,13,422.283166
-13697.598265,13,422.301454
-9097.451989,10,422.313166
-13099.501751,15,422.333991
-11298.591852,13,422.351811
-5899.999169,6,422.359752
-7000.000399,7,422.367494
-10498.518143,13,422.384285
-8695.712239,7,422.392603
-15597.682223,15,422.412906
-7598.991102,8,422.425462
-11799.061764,13,422.442301
-10299.531482,13,422.457891
-14099.899416,16,422.479158
-10599.765192,12,422.493735
-12193.825015,14,422.50977
-13099.132045,13,422.527058
-10899.774412,11,422.539885
-16999.133414,20,422.567626
-6899.980547,7,422.576148
-12699.49587,13,422.59356
-13899.691065,17,422.669668
-11399.793909,13,422.685525
-15099.539398,16,422.705431
-8498.560637,9,422.720193
-7599.922874,8,422.729975
-10199.361926,12,422.745998
-11699.930042,11,422.760179
-8499.071757,9,422.770925
-12098.554494,15,422.789308
-14299.236432,14,422.810657
-9698.952783,11,422.823449
-9397.237949,11,422.8385
-8697.715208,9,422.851744
-11897.481429,14,422.868891
-8999.574554,8,422.878957
-6099.351119,6,422.887408
-14896.737739,16,422.907506
-13796.468363,14,422.925017
-14298.511992,14,422.941161
-13699.991319,14,422.959978
-6597.46418,7,422.968823
-6998.26693,8,422.979641
-6298.651807,6,422.987192
-12699.126754,13,423.058442
-7999.154782,8,423.069287
-6599.786142,7,423.079108
-10298.36503,12,423.093507
-8999.303952,9,423.106783
-9498.467726,9,423.117526
-14899.619741,17,423.137752
-15198.599544,15,423.156846
-13796.511743,16,423.177792
-10398.072444,11,423.192421
-10696.19864,11,423.208255
-9197.904605,8,423.219836
-4699.521966,5,423.227512
-11798.841902,13,423.246384
-11997.917179,14,423.264938
-7299.7743,8,423.276348
-9498.462955,10,423.288871
-7398.458365,9,423.299651
-10699.133161,13,423.315539
-13298.357652,12,423.332552
-11198.611092,13,423.34806
-17597.688577,18,423.372135
-9997.856611,10,423.384593
-7799.234244,9,423.450461
-15497.786655,18,423.472
-7898.572468,9,423.484089
-12098.827779,16,423.504939
-19998.100938,25,423.532604
-8098.483984,9,423.544724
-16399.228721,16,423.567539
-8599.967804,9,423.579256
-12698.810901,14,423.598433
-10497.350035,12,423.612735
-13596.213608,13,423.628228
-7399.399628,9,423.641003
-9599.100063,9,423.654637
-11496.111202,11,423.667782
-11599.305813,14,423.685455
-8497.397725,8,423.694792
-6999.326157,7,423.704283
-9699.577374,10,423.718822
-13398.209828,13,423.73643
-8298.661686,8,423.74757
-13599.541464,16,423.7685
-13297.937148,17,423.842617
-7398.703764,8,423.852875
-15898.158797,21,423.878662
-13894.87317,15,423.893706
-22199.008294,28,423.927133
-4999.420852,6,423.937289
-8300.000197,9,423.945869
-13699.207964,15,423.964749
-12499.939805,15,423.986392
-8594.92796,10,424.000928
-7099.958456,7,424.009388
-6399.635793,7,424.017702
-8099.741732,9,424.029526
-14799.344121,14,424.048152
-9499.588905,10,424.059434
-23398.017661,26,424.089263
-13999.314893,15,424.109302
-21399.701067,23,424.13673
-14697.924647,14,424.210151
-13798.46784,15,424.230488
-15899.491759,18,424.251944
-9697.137054,9,424.263738
-6599.404847,7,424.27392
-10199.749208,11,424.290837
-10498.335928,11,424.308309
-9899.977793,9,424.320255
-11099.199453,13,424.338776
-9798.637823,11,424.354223
-13199.919943,15,424.372969
-9798.728124,11,424.388888
-10296.332278,10,424.401739
-12197.922488,13,424.419949
-10197.892872,10,424.435614
-15298.326325,16,424.45807
-14998.94408,16,424.476734
-10099.374819,11,424.492819
-12299.371152,15,424.512081
-7997.36127,9,424.523368
-10899.365476,12,424.540903
-8998.728796,12,424.615021
-16698.797081,21,424.645231
-17498.821195,21,424.672951
-7999.59841,10,424.684751
-11099.535228,12,424.700833
-8599.673126,8,424.71103
-13398.651505,14,424.727487
-12498.738235,14,424.745526
-11698.741373,12,424.759139
-8799.310966,8,424.770008
-16099.30184,17,424.789998
-13099.055037,16,424.812462
-6398.553132,8,424.821261
-5400.000371,5,424.826846
-10698.986366,12,424.844403
-17097.723939,18,424.867623
-11599.82947,14,424.884982
-9699.641476,11,424.900099
-8000.000611,7,424.909083
-11599.624886,13,424.926391
-8697.535489,9,424.994347
-10799.622455,11,425.008213
-7000.000162,8,425.018803
-5898.515151,6,425.027483
-5700.0002,6,425.034302
-20296.970311,24,425.061521
-6999.066148,7,425.071242
-8199.097905,9,425.082378
-9899.445615,9,425.095368
-12999.455485,13,425.115867
-12699.963949,14,425.135013
-7898.932306,8,425.14752
-7997.55049,8,425.15649
-14398.230592,16,425.176081
-12699.895247,16,425.194295
-10199.684339,12,425.20932
-8898.252757,10,425.224818
-8098.882375,10,425.238186
-20396.837486,22,425.264841
-11597.567897,12,425.28105
-9997.558957,11,425.295228
-7499.381539,9,425.30732
-11599.175994,14,425.326776
-6798.731609,8,425.391633
-10099.428725,11,425.405712
-13298.273111,14,425.423496
-5799.373763,7,425.433306
-10798.319952,11,425.447837
-9498.067726,11,425.462961
-14198.061823,14,425.481385
-12099.060204,13,425.500685
-9198.879848,10,425.51424
-19396.875686,24,425.542352
-13399.957847,14,425.557454
-13399.377386,16,425.576888
-6998.805972,7,425.588997
-9998.502519,11,425.604195
-12499.980549,14,425.619291
-5299.528137,4,425.625118
-18398.953568,21,425.649895
-7499.310757,9,425.661902
-8899.958811,9,425.671971
-19298.040909,24,425.703784
-5299.247532,7,425.766816
-12597.698978,14,425.78223
-12498.414018,12,425.797069
-22997.569191,27,425.829577
-9699.269642,10,425.842186
-15199.668631,16,425.859669
-10997.977832,13,425.877144
-10599.282119,12,425.893911
-14098.5692,14,425.91328
-7699.76569,7,425.922604
-16699.229436,20,425.947094
-17096.881094,16,425.967251
-16098.864989,17,425.985605
-5898.853269,7,425.995057
-9699.827987,10,426.008128
-7699.157148,7,426.017123
-12697.810537,13,426.035081
-9799.84426,11,426.047198
-15198.285911,18,426.070952
-16999.953667,19,426.148366
-16597.532237,17,426.170293
-7399.980418,7,426.179634
-3898.381968,6,426.189239
-10999.277333,14,426.207499
-10997.371314,10,426.21893
-18898.001946,20,426.244782
-6898.999488,8,426.255432
-9799.230797,11,426.270366
-15897.561674,17,426.292615
-11898.512514,14,426.311326
-15899.203269,18,426.336491
-8199.539854,10,426.348142
-10999.957991,13,426.364696
-15895.735059,18,426.388694
-16498.587757,18,426.411653
-9099.891947,11,426.426536
-18198.72356,26,426.456846
-9898.138164,10,426.525631
-9599.542704,11,426.538528
-10799.369461,12,426.554505
-13298.452886,15,426.571274
-5299.809698,7,426.581402
-11097.204964,12,426.596553
-11899.994185,12,426.613133
-14997.214427,17,426.632388
-6896.006049,6,426.640546
-10899.984843,11,426.651847
-15199.052358,17,426.675662
-11499.479091,13,426.692887
-16199.123236,19,426.716714
-11299.548195,14,426.733348
-9598.382729,10,426.74564
-11998.09796,13,426.761737
-9699.062607,11,426.778952
-7698.049604,8,426.789849
-8899.646901,10,426.80228
-17698.632374,20,426.827636
-6199.058744,6,426.835949
-5399.266383,6,426.844313
-14798.520634,16,426.918229
-17499.644283,21,426.943991
-19099.391144,21,426.971426
-7799.243295,9,426.983985
-12399.202882,13,426.998962
-7398.678922,9,427.011691
-11499.547652,14,427.031641
-16897.615024,17,427.052386
-12999.50402,16,427.073806
-9798.159902,12,427.089255
-8598.376097,10,427.102203
-12792.607727,12,427.117599
-9197.369865,9,427.128712
-8398.648358,9,427.140684
-13897.540565,17,427.162368
-8299.887902,10,427.174423
-14099.748183,14,427.1916
-13498.585862,18,427.213149
-9898.761958,11,427.228682
-6497.307776,7,427.291756
-15299.157318,17,427.313733
-12197.210296,13,427.329842
-4200.000094,5,427.335268
-12599.99303,15,427.351088
-12399.997031,12,427.366005
-12599.600427,16,427.386029
-11097.911286,13,427.400712
-9799.714401,12,427.417766
-11498.541632,14,427.436483
-16599.278992,20,427.462193
-9799.288978,11,427.476708
-5997.750884,7,427.485881
-6797.707672,8,427.494531
-6699.553359,9,427.505743
-8098.647959,8,427.516702
-8898.9609,10,427.530897
-9499.611015,11,427.54353
-9699.527555,11,427.555643
-11500.000512,11,427.571093
-15898.809656,16,427.58845
-11498.782242,13,427.657869
-9998.213249,10,427.671272
-7798.793478,9,427.683923
-15197.932055,18,427.706401
-15499.592368,17,427.727291
-8298.831125,10,427.74074
-8099.989752,8,427.751622
-16299.479734,18,427.77642
-14799.39285,15,427.794253
-14099.936417,16,427.817088
-8999.966622,11,427.828602
-9799.605994,13,427.847675
-6899.019516,7,427.858761
-14899.488808,16,427.87744
-9099.033815,11,427.891248
-17299.061953,21,427.914945
-7399.703259,9,427.926432
-8998.068574,8,427.937335
-8098.981355,10,427.95008
-16296.435909,19,427.970531
-6199.87305,6,427.979022
-10499.426396,11,428.046401
-10897.092159,12,428.061413
-12299.729836,15,428.082273
-7999.052119,10,428.09765
-10099.053064,12,428.114075
-11398.146371,12,428.128984
-8898.90467,11,428.144039
-13299.985533,14,428.163107
-18396.991313,20,428.186414
-8399.566359,9,428.199516
-7798.724064,9,428.213696
-11299.150798,12,428.230935
-8499.653006,9,428.242191
-18697.322248,23,428.271068
-6399.439366,7,428.279618
-20398.49465,21,428.304391
-9199.532527,10,428.317239
-16698.478977,20,428.344308
-9697.812819,13,428.360522
-12598.730602,14,428.435667
-5200.000698,5,428.442966
-16399.696607,18,428.465309
-8799.907553,10,428.480018
-5799.966124,6,428.487793
-7698.815375,8,428.499183
-18099.980411,22,428.525446
-10897.483364,13,428.542768
-11697.642234,14,428.558154
-13799.47703,16,428.578615
-5100.000291,5,428.58466
-7800.000499,9,428.595521
-8498.031229,10,428.607614
-13898.205483,15,428.626057
-8999.225581,10,428.641925
-8399.990547,9,428.652184
-10695.207711,10,428.664846
-13199.330053,15,428.68319
-26499.625006,33,428.719399
-6597.895687,7,428.728126
-17596.487826,19,428.803884
-9495.141816,9,428.812953
-14099.214226,17,428.836123
-4100.0004,5,428.841875
-9099.465551,9,428.853294
-12399.772885,14,428.870344
-9599.191149,11,428.885264
-14697.17932,16,428.904045
-10399.15908,12,428.91883
-23895.877335,31,428.954653
-12599.512718,15,428.975849
-10399.554005,14,428.995298
-7799.896373,8,429.005653
-15895.177634,16,429.024842
-22999.173058,28,429.059517
-20197.127997,19,429.084291
-9599.733637,10,429.096743
-11599.609817,13,429.110583
-16699.365287,20,429.188313
-12897.785233,14,429.204988
-12396.972186,14,429.222716
-10598.963277,12,429.236405
-6798.865639,8,429.24719
-7798.243678,8,429.25969
-10098.638254,12,429.275184
-10798.324113,12,429.29074
-12296.960068,14,429.308288
-5697.303085,5,429.315492
-18796.566026,21,429.340291
-10099.200399,11,429.356862
-9398.865634,11,429.371972
-10199.069907,12,429.389371
-12598.202096,14,429.407356
-9599.080383,11,429.422617
-8698.091309,10,429.437772
-7998.04178,10,429.452243
-11099.575599,12,429.472032
-16499.310306,21,429.496719
-6799.336503,7,429.505982
-7899.259288,9,429.571463
-7896.945314,8,429.58237
-7797.003884,8,429.593778
-7398.333939,8,429.604251
-6600.0004,7,429.611208
-8798.783945,8,429.622573
-8296.808267,10,429.63333
-22099.006816,28,429.664734
-15699.513695,19,429.689141
-11398.203279,15,429.708509
-8298.374144,8,429.719725
-5698.690616,7,429.72904
-17198.296864,20,429.752458
-11798.072527,13,429.770083
-14498.249846,16,429.788788
-10597.647266,12,429.801788
-5599.698663,6,429.809947
-15799.180808,16,429.828487
-14598.047788,16,429.84943
-22599.764799,26,429.934516
-26899.197243,29,429.966839
-7599.989032,8,429.976552
-7899.440609,8,429.986816
-17698.489741,20,430.012263
-8999.988432,10,430.022911
-13299.308785,15,430.040942
-11099.999895,10,430.054846
-13099.588037,15,430.07122
-11096.173645,11,430.0872
-12799.970867,14,430.102847
-14998.833718,17,430.122332
-15899.538781,18,430.147733
-11599.466115,14,430.165724
-12695.692449,12,430.178893
-11998.777235,17,430.200364
-13299.403147,13,430.218044
-5597.980419,7,430.226424
-12499.825011,16,430.245736
-13298.1647,16,430.319474
-15998.560954,19,430.344611
-11999.652298,15,430.363859
-8498.148527,10,430.378481
-12197.745404,13,430.395458
-12198.716498,13,430.41245
-18195.424902,19,430.436563
-11498.988068,15,430.45682
-7198.517519,7,430.466342
-11299.443431,14,430.484258
-6897.828436,7,430.493227
-15197.525935,16,430.514207
-12398.844434,15,430.53046
-17297.88162,19,430.556515
-5899.811148,6,430.563659
-6800.000458,7,430.571674
-17698.943232,21,430.599167
-22797.711227,25,430.629109
-11399.359935,12,430.696752
-7793.850564,7,430.706196
-15599.106606,16,430.725118
-7799.406129,11,430.741274
-10797.297243,12,430.756224
-13698.669769,19,430.780028
-10099.500594,11,430.794541
-18398.987442,24,430.824253
-12996.662945,14,430.841664
-8399.623324,10,430.856737
-10398.921501,12,430.871253
-8399.201395,10,430.884541
-7199.89704,9,430.898775
-9999.985721,9,430.909256
-7899.960213,9,430.919054
-12098.094946,14,430.939023
-5899.876465,8,430.950034
-16498.483088,20,430.97634
-17199.422058,22,431.005263
-13096.9352,15,431.077981
-8097.756763,8,431.089711
-14796.46786,17,431.111294
-17597.303994,22,431.1379
-7899.148963,7,431.147367
-13499.272051,16,431.168861
-6798.832444,8,431.181635
-8398.167592,9,431.193975
-9496.905074,10,431.208439
-9299.414962,10,431.221938
-13399.97863,15,431.238023
-14299.120418,17,431.258055
-13697.967817,14,431.276874
-5999.268082,8,431.287752
-11398.872102,12,431.302456
-9798.727819,11,431.315296
-9199.841743,12,431.332031
-13099.375248,17,431.353823
-18198.452035,22,431.383452
-7599.9617,9,431.396086
-6599.260814,8,431.461629
-8899.303908,10,431.475082
-10699.094089,11,431.489724
-12498.255057,14,431.508345
-10098.743551,10,431.523228
-14499.061237,15,431.53992
-16699.972747,21,431.564754
-9499.935452,9,431.575922
-14596.504368,17,431.595803
-9599.549075,11,431.608718
-14799.329435,14,431.626755
-16799.949658,18,431.649154
-6798.630683,7,431.657531
-18599.481258,20,431.68364
-9098.179787,10,431.697558
-5999.362026,6,431.706324
-16097.913404,19,431.729652
-7598.997892,7,431.738477
-13899.574468,18,431.763099
-12698.82615,13,431.779663
-6898.73825,8,431.845063
-9699.520618,12,431.860577
-20298.557902,27,431.892631
-12999.490346,18,431.914138
-10099.59533,11,431.927515
-15399.485317,20,431.952128
-10198.613664,13,431.968985
-6998.546108,7,431.978701
-15599.151686,16,431.998128
-12299.569729,16,432.015198
-18899.72113,25,432.045401
-16793.291222,17,432.067242
-10799.394067,12,432.081524
-10697.737819,11,432.094458
-9999.110105,12,432.112413
-12999.307157,15,432.13189
-16999.484432,20,432.214984
-14199.170062,18,432.240392
-13795.998878,17,432.262127
-7399.75934,9,432.275288
-13200.000713,16,432.294241
-15098.355022,17,432.315641
-12496.926281,16,432.337729
-11299.090271,12,432.353992
-7698.276555,9,432.366887
-8898.532403,10,432.380052
-7297.511927,7,432.388736
-6398.989307,8,432.400098
-8498.781508,10,432.412003
-15199.396072,18,432.435949
-7198.492988,8,432.445402
-15998.295612,18,432.467618
-14599.541306,17,432.491169
-30899.481099,40,432.536468
-10896.922164,11,432.604398
-5799.818024,8,432.615223
-8499.23678,11,432.630392
-13998.64422,15,432.652315
-6299.79626,7,432.662312
-9099.833622,12,432.677658
-7597.216435,9,432.688387
-5298.736376,5,432.694087
-12399.384661,16,432.715605
-9598.627908,11,432.729916
-8897.872968,9,432.741132
-8999.547746,9,432.751651
-13398.038061,15,432.768887
-23399.435104,29,432.806313
-11096.98296,11,432.820144
-7796.237515,10,432.834115
-13099.992376,16,432.852347
-9799.727564,10,432.865291
-7698.916341,7,432.872839
-10798.424088,12,432.887695
-7298.022688,9,432.898327
-9398.52434,10,432.913739
-12199.582726,15,432.984648
-11392.834119,14,433.001395
-7598.571011,7,433.011229
-7399.586139,9,433.023101
-16898.670629,21,433.050532
-13498.324,14,433.067798
-10799.642268,12,433.083005
-7799.906049,8,433.09039
-10998.784079,11,433.107112
-9998.595229,11,433.121129
-7399.857307,9,433.132796
-13598.400111,16,433.150628
-7498.017908,8,433.159752
-21398.588139,26,433.191774
-6399.967509,8,433.200908
-10197.585446,11,433.215714
-15297.388174,16,433.235167
-16298.887872,19,433.257081
-11498.384505,14,433.274248
-6999.959525,9,433.284807
-17498.587398,20,433.363429
-12098.611313,14,433.383911
-14899.113252,18,433.406681
-9099.198363,11,433.423229
-7099.983604,9,433.435411
-12598.827902,14,433.452603
-15098.00905,18,433.474262
-10999.668812,14,433.492225
-11099.975034,16,433.514269
-6498.09042,6,433.523345
-11100.000286,15,433.540034
-6799.733035,9,433.551843
-9899.815974,13,433.567305
-19099.828528,21,433.591395
-9498.132306,12,433.606029
-11197.602494,13,433.621509
-11594.297577,11,433.634398
-9098.217997,14,433.65138
-8597.931252,10,433.663865
-11199.924866,11,433.733299
-11995.896505,15,433.752615
-8699.184483,10,433.764187
-7899.608238,8,433.773773
-18299.582131,20,433.797986
-18799.464936,22,433.822273
-12499.913515,16,433.840041
-18299.407699,25,433.868332
-12699.486126,13,433.884931
-14398.099802,17,433.90988
-6399.985915,8,433.919951
-20499.203574,26,433.952026
-12298.915879,15,433.969495
-7299.044549,9,433.982287
-9699.587609,11,433.994741
-7299.49973,9,434.007767
-4998.596822,5,434.013094
-9899.696372,11,434.028168
-9399.763901,12,434.094971
-16399.733777,21,434.121083
-9998.276342,14,434.13934
-11598.638871,16,434.161408
-8899.607735,11,434.175962
-7698.655075,8,434.187525
-9499.327306,12,434.203084
-8097.434281,9,434.212781
-5298.464824,6,434.221639
-14598.060279,19,434.246342
-10696.698723,12,434.260161
-10099.960718,14,434.277141
-8699.138775,10,434.290926
-10599.935422,13,434.305065
-6798.749629,8,434.31584
-18698.521897,23,434.34322
-19297.077948,19,434.366779
-7898.82004,9,434.375694
-10699.980175,13,434.390354
-10795.73197,12,434.406592
-19498.894961,20,434.481926
-5800.00038,6,434.491339
-18098.958687,22,434.515143
-8696.557157,11,434.528679
-7998.186766,10,434.541286
-14095.387412,15,434.560711
-6799.193633,7,434.570786
-6000.0001,8,434.578247
-15398.621242,17,434.596972
-10897.414351,11,434.612543
-19699.793931,24,434.640069
-10400.000466,12,434.653661
-15199.16703,18,434.676342
-5800.000747,7,434.685516
-16696.431538,18,434.705454
-10598.993467,11,434.720465
-7198.377264,8,434.732504
-10798.982878,14,434.749553
-3799.87566,5,434.754721
-15599.087895,18,434.829991
-9699.27766,10,434.844402
-10297.444377,12,434.856653
-12099.031423,14,434.873499
-16498.822358,21,434.899144
-13798.34903,17,434.92228
-8299.773966,8,434.933864
-7398.708093,7,434.943824
-15499.083849,20,434.968722
-12399.267338,16,434.990309
-11296.860781,15,435.007454
-14099.214502,14,435.02419
-8499.791501,11,435.037245
-16697.712266,21,435.06074
-8699.31476,10,435.070147
-20998.954587,29,435.102858
-11599.495306,15,435.121431
-17899.909657,22,435.199843
-9500.00076,12,435.216554
-8398.631968,11,435.22974
-13799.351777,15,435.251176
-7299.574806,9,435.262719
-9498.656911,12,435.276539
-14899.59414,18,435.297643
-10999.548337,11,435.311314
-8198.014408,9,435.322927
-9297.434468,10,435.334846
-16499.403087,22,435.36026
-9199.343108,9,435.374554
-11598.577863,13,435.393142
-13697.367831,16,435.414257
-10699.853398,11,435.429953
-14995.537317,16,435.448205
-8398.227489,10,435.460183
-9999.5859,12,435.474578
-9999.05325,12,435.491404
-5899.114353,7,435.500589
-7198.685697,8,435.512716
-13797.971455,16,435.587092
-13498.514559,16,435.605104
-13399.331328,16,435.625378
-6099.951644,6,435.631975
-10997.818295,13,435.647906
-13598.543606,17,435.670976
-19798.25553,24,435.701495
-10298.508554,12,435.720727
-5400.000199,6,435.727355
-15498.785069,20,435.750278
-14999.409704,18,435.773056
-8799.24503,8,435.785146
-5599.05918,5,435.791632
-11599.205047,12,435.806826
-7498.148113,8,435.81695
-7999.328943,10,435.829177
-10297.878118,12,435.844156
-8198.770086,9,435.855056
-29691.582787,35,435.950914
-17597.511749,22,435.979326
-13299.81639,18,436.001936
-7896.494941,10,436.015475
-13297.951909,16,436.035883
-11999.869457,15,436.054268
-12799.565631,16,436.076347
-9695.953324,13,436.09329
-16298.157151,22,436.120837
-8200.000265,8,436.130766
-14299.810944,18,436.153579
-7999.373798,9,436.164968
-7798.986758,7,436.173502
-5198.884432,6,436.180412
-9696.892533,11,436.193147
-12798.925257,16,436.212675
-9596.589673,12,436.227588
-10599.344585,13,436.241152
-7998.577538,9,436.252453
-9297.797053,10,436.267226
-10098.439609,11,436.33263
-9598.993516,11,436.348047
-7099.408329,9,436.35819
-13198.882398,18,436.382737
-17997.887306,22,436.408043
-15699.625641,17,436.43041
-12999.562859,16,436.452222
-12298.553919,16,436.471257
-8398.144842,10,436.485694
-11299.804516,13,436.50316
-8099.027606,10,436.517035
-17899.665225,21,436.5417
-12499.890665,13,436.558381
-13798.93315,14,436.57753
-7099.336146,8,436.588718
-5697.495226,7,436.597155
-8799.733819,10,436.611023
-11999.353388,15,436.628291
-15397.546647,17,436.649453
-8797.96652,10,436.715251
-7699.792554,8,436.726167
-6998.749957,7,436.735761
-10798.111266,12,436.751283
-4799.545148,5,436.759007
-9599.457624,11,436.77306
-15997.68704,22,436.796784
-9998.885612,10,436.811185
-10499.696783,14,436.831383
-4400.0004,5,436.838803
-9699.024521,10,436.850489
-11598.511301,12,436.866726
-6699.964449,8,436.875233
-6098.264643,7,436.886074
-8896.462504,10,436.900212
-12199.513029,15,436.918967
-5899.571572,8,436.92984
-10299.397848,13,436.944815
-13798.689063,15,436.964722
-7799.913448,7,436.974162
-12699.9824,15,436.993054
-7698.961372,8,437.001596
-14599.846835,19,437.023655
-10298.852026,12,437.093077
-9598.147794,11,437.108288
-9594.75357,10,437.122981
-10098.425461,13,437.138281
-12400.000773,13,437.155464
-14198.958853,16,437.175754
-4399.871421,5,437.182984
-9899.853064,12,437.197276
-7199.113476,8,437.208863
-15899.119742,19,437.231754
-10199.46281,13,437.247465
-6296.810914,7,437.25722
-10299.228737,12,437.271615
-16398.065418,19,437.29572
-7599.930751,8,437.306303
-10499.473942,13,437.320068
-16499.392336,22,437.346583
-11599.076847,14,437.364053
-11799.139764,14,437.379291
-5900.000698,6,437.386527
-7799.561702,10,437.398914
-15196.41503,18,437.475062
-8799.38461,10,437.488383
-6799.371446,8,437.498246
-15495.99356,17,437.518181
-14098.259929,18,437.540323
-10498.667856,13,437.556118
-5600.000186,6,437.561897
-12698.622933,14,437.582054
-17994.053466,20,437.606915
-9998.512743,12,437.624813
-9298.189311,10,437.638569
-17298.027681,22,437.66606
-15398.423716,18,437.685897
-7899.317406,10,437.698144
-8797.365817,10,437.710992
-8997.972459,9,437.721972
-6699.738888,8,437.733778
-8798.034763,11,437.747055
-10697.996378,13,437.764696
-11899.424465,14,437.781988
-10299.565162,11,437.847215
-21697.822588,29,437.882285
-13397.762831,18,437.906357
-8798.868884,11,437.921368
-8999.468975,13,437.939949
-12192.823797,17,437.959068
-10099.225184,14,437.977123
-18199.989296,25,438.002077
-8697.357068,10,438.016528
-10997.406601,13,438.032671
-6800.000496,8,438.040518
