#{"t_start": 1702284563.918493, "env_id": "ContactProcess"}
r,l,t
-3695.019281,8,465.047218
-3100.000198,7,465.056611
-6697.979818,15,465.073813
-5199.01274,12,465.087064
-2200.0004,6,465.095306
-2100.000097,5,465.101403
-3500.000398,7,465.111135
-2400.000099,5,465.117777
-2298.807973,5,465.12442
-3900.000098,7,465.132314
-3700.0001,9,465.141494
-1800.000197,5,465.268251
-2700.000099,6,465.274541
-2699.521812,8,465.283784
-5000.000287,12,465.304289
-2200.000198,5,465.311863
-5199.911759,11,465.325638
-4100.000199,9,465.334982
-2599.431414,7,465.343615
-6600.000083,14,465.355836
-3199.960532,6,465.36143
-5599.920824,12,465.374213
-4400.000398,9,465.385092
-3600.000299,7,465.394418
-2600.000298,6,465.402106
-4599.966157,9,465.411946
-5299.517849,12,465.424618
-2200.000098,5,465.430918
-2100.000097,5,465.43804
-4400.000081,9,465.448474
-2797.615904,7,465.456743
-4499.999999,8,465.466236
-3700.000187,8,465.475957
-2400.000397,6,465.484247
-4300.000191,8,465.493731
-3796.29257,10,465.504298
-3200.000099,8,465.513273
-2700.000199,6,465.520972
-3500.000094,7,465.529191
-3600.000292,9,465.53933
-3600.000199,8,465.549451
-3800.000189,8,465.559239
-6299.893455,15,465.575651
-2800.000099,5,465.580439
-3900.000195,8,465.5932
-7299.92079,16,465.612305
-2200.0002,5,465.618691
-5100.000599,13,465.636749
-2900.000096,6,465.645463
-3400.000099,7,465.652637
-4099.9882,11,465.665964
-9600.000028,23,465.688548
-3900.00009,9,465.698951
-4599.983947,10,465.712332
-3100.000198,5,465.718953
-7900.000043,19,465.739192
-2500.000097,5,465.746782
-2000.000298,5,465.754248
-4599.122003,12,465.768934
-2600.000099,6,465.775442
-2200.000298,6,465.783219
-1900.000297,5,465.79103
-3700.000288,10,465.804289
-2600.000198,5,465.809518
-3800.000298,9,465.821508
-2600.000198,6,465.829774
-12300.000187,26,465.857162
-2700.000098,5,465.863395
-5194.366554,11,465.876374
-8599.584058,19,465.895959
-3299.995047,7,465.910017
-3798.941016,8,465.91991
-3000.0006,7,465.928434
-4200.0002,10,465.939378
-3100.000499,9,465.950093
-3700.000299,8,465.959756
-3700.000397,9,465.971686
-5599.92076,11,465.982834
-6200.000337,13,465.996966
-8899.999941,21,466.019182
-4900.000292,10,466.030385
-4000.000295,8,466.039702
-5599.999371,12,466.053409
-4000.000199,7,466.062834
-2700.000198,6,466.070959
-3600.000194,8,466.080323
-4200.0005,9,466.091505
-4300.000094,9,466.100158
-2800.000097,7,466.107605
-4199.707366,9,466.116116
-2500.000197,5,466.122877
-3500.000498,9,466.136546
-3499.990424,7,466.144366
-4099.995655,10,466.157291
-4499.890842,11,466.169933
-6900.000183,15,466.186859
-5000.000199,11,466.200543
-2500.00029,7,466.21347
-5499.987044,12,466.227698
-5700.000379,12,466.24057
-2900.000199,6,466.247641
-2600.0003,6,466.254413
-2300.000097,4,466.259977
-3800.000189,9,466.271582
-2800.000396,7,466.28028
-2500.000198,6,466.285975
-5400.000095,11,466.297453
-3100.000096,8,466.307057
-2799.999999,5,466.312658
-5600.000059,11,466.325043
-3300.000195,8,466.333574
-3300.000497,9,466.346151
-4100.000088,9,466.354999
-2700.000298,7,466.365335
-3900.000298,8,466.377618
-3199.940745,6,466.383824
-2200.000198,4,466.388423
-5400.000096,11,466.397306
-3400.000097,7,466.405608
-3100.000099,7,466.411501
-2800.000398,7,466.421167
-2000.000095,5,466.427346
-4599.991142,10,466.440422
-3600.000297,9,466.452525
-5499.104961,14,466.468012
-2700.00009,6,466.475341
-3000.000199,6,466.482901
-9299.988752,20,466.507657
-2100.000098,4,466.512695
-3599.99846,10,466.524255
-2000.000297,6,466.532246
-2400.000099,5,466.536867
-5500.0002,12,466.548845
-5999.998218,15,466.566509
-6600.00029,13,466.580599
-3600.000292,7,466.588134
-3200.00027,7,466.596886
-6500.000169,15,466.612788
-5399.844881,12,466.625808
-3800.000397,9,466.637382
-7400.00018,15,466.655402
-8300.000372,20,466.676194
-3100.000298,7,466.685855
-2700.000297,6,466.69389
-3300.000099,7,466.69978
-1800.0004,5,466.705207
-3200.000099,7,466.712245
-3700.000299,8,466.722628
-6700.000485,15,466.742648
-4200.000059,9,466.756226
-3698.839041,8,466.765211
-2400.000098,6,466.772711
-3600.000199,7,466.781535
-3299.18094,7,466.790301
-3400.000198,7,466.79915
-4200.000399,9,466.81457
-3500.000295,8,466.825904
-3800.000188,8,466.834268
-3900.000297,8,466.843964
-8799.160511,21,466.866054
-4800.000498,11,466.879143
-2600.000196,6,466.88677
-5000.000092,10,466.89593
-4200.000096,9,466.905038
-2000.000197,4,466.910755
-5000.000351,12,466.924059
-3300.0001,8,466.932271
-2800.000198,6,466.94091
-4299.999997,9,466.951224
-2600.000197,6,466.959759
-4800.000198,10,466.968519
-3699.896693,8,466.977792
-2699.996931,5,466.98464
-2200.000198,5,466.991731
-1900.000198,5,466.997597
-2800.000097,5,467.004404
-5500.00009,12,467.01875
-3100.000398,9,467.029753
-3000.000199,7,467.036881
-3100.000193,6,467.043433
-3100.000498,8,467.055196
-2000.000099,5,467.060264
-4100.000297,9,467.072017
-3300.000098,7,467.080556
-3200.000094,7,467.090097
-7300.000271,15,467.105427
-3398.922039,8,467.116727
-3500.000296,8,467.127189
-6800.000077,14,467.141683
-3300.000199,6,467.149046
-5200.000187,12,467.163214
-2500.000299,5,467.170477
-2300.000094,5,467.176126
-5899.473779,12,467.190309
-5999.507464,13,467.20684
-3900.000395,9,467.219444
-5699.942849,14,467.237599
-2800.000098,7,467.246153
-2400.000199,5,467.252365
-3600.0002,7,467.260696
-1900.000098,4,467.266239
-1900.000199,5,467.272883
-2899.940968,7,467.280985
-3500.000199,8,467.290311
-2600.000298,5,467.297587
-5397.52572,12,467.311293
-11999.997968,23,467.336539
-3600.000088,8,467.346686
-2200.000298,6,467.354896
-3100.000398,7,467.363603
-3799.976521,8,467.372547
-3800.000092,6,467.379413
-2400.000199,5,467.386046
-2500.00028,6,467.394167
-2000.000097,5,467.401407
-4898.156242,11,467.413833
-3899.488337,10,467.429404
-3800.000198,8,467.4395
-4299.179356,12,467.452887
-2500.000197,5,467.459497
-6099.172337,17,467.478564
-4800.000296,10,467.490493
-7997.691897,21,467.511624
-3200.000394,8,467.522466
-2699.909348,7,467.53124
-7200.000039,18,467.549462
-4999.845787,13,467.564072
-2500.000297,5,467.56978
-3499.980303,8,467.578312
-1900.000199,5,467.584244
-2800.000399,7,467.593329
-5799.974631,13,467.608112
-5299.718777,11,467.620544
-2400.000298,5,467.627218
-3200.000296,8,467.63781
-2400.000194,6,467.645774
-3599.969756,9,467.655391
-2899.965937,7,467.664114
-3000.000097,6,467.67115
-2800.0001,6,467.678249
-4199.693682,10,467.689179
-4000.000398,8,467.701423
-3000.000299,7,467.71111
-1800.000099,4,467.715308
-3299.983082,7,467.724276
-3000.0004,7,467.736578
-5796.48557,16,467.756537
-2600.000197,5,467.762457
-2600.000197,6,467.770122
-13099.146375,30,467.803868
-2700.000098,7,467.811496
-3600.000299,7,467.820364
-2399.9661,6,467.827127
-5000.000297,11,467.840879
-2699.999787,7,467.847733
-2200.000198,5,467.855243
-9798.877961,21,467.878373
-3800.000197,10,467.889688
-10200.000166,21,467.91133
-5398.586502,11,467.923604
-2300.000098,4,467.927709
-3800.000399,9,467.939441
-4899.497481,10,467.950234
-2400.000194,6,467.958054
-4799.960669,10,467.968049
-5700.000182,13,467.983312
-2800.000198,6,467.990968
-2600.0003,6,467.998132
-4600.000194,10,468.00964
-2800.000196,7,468.018806
-2800.000098,5,468.025232
-1900.000098,4,468.030215
-7699.976499,17,468.051057
-2100.000099,5,468.057746
-2500.000199,5,468.064716
-6399.111425,12,468.079964
-2200.0001,4,468.084642
-1999.64296,5,468.089866
-3400.000199,7,468.097635
-4500.000199,10,468.107493
-15199.999975,37,468.144294
-4100.000097,9,468.152564
-4500.000188,10,468.164437
-3900.000189,10,468.176728
-7900.000122,18,468.194249
-3600.0003,8,468.202906
-6099.999975,14,468.215744
-6398.573584,14,468.230142
-3700.000211,8,468.239204
-2200.000199,5,468.24542
-2399.614349,5,468.250745
-3000.000499,9,468.262884
-3500.0001,7,468.270639
-3000.000013,6,468.277761
-7600.000117,16,468.293622
-3397.421651,8,468.301966
-4300.000298,9,468.318114
-21699.179395,48,468.370629
-5100.000161,12,468.384601
-3300.000398,7,468.394171
-1900.0002,4,468.398715
-5498.469901,11,468.411006
-2300.000199,5,468.417829
-2700.000198,6,468.425474
-7899.951389,18,468.442933
-5599.976122,13,468.45806
-3400.000397,8,468.470013
-3800.000378,8,468.48045
-12699.420677,26,468.506177
-6999.940538,16,468.524188
-2400.000198,6,468.531931
-3800.000098,7,468.540012
-16399.559408,33,468.575799
-5900.000093,12,468.589513
-2500.000098,5,468.596004
-8200.000489,19,468.619673
-3899.937536,9,468.631941
-4100.000096,8,468.640647
-13399.999278,30,468.671168
-5600.000186,11,468.683539
-1900.000098,4,468.688585
-2800.000297,7,468.695386
-3100.000298,7,468.70373
-4796.894813,10,468.714431
-3899.97642,8,468.722922
-1000.0003,3,468.726759
-3998.777873,11,468.740753
-1700.000098,5,468.746323
-1300.000097,4,468.751406
-1900.000298,5,468.758883
-2700.000099,7,468.765013
-2100.000199,5,468.771851
-4800.000399,12,468.78329
-2000.000098,5,468.789352
-3200.00019,7,468.798759
-3400.000198,7,468.807751
-3400.000199,7,468.814589
-3800.000398,9,468.826561
-5000.000598,11,468.841461
-2300.000098,5,468.846127
-2700.000298,6,468.8539
-3799.940513,10,468.86719
-2100.0002,5,468.873641
-2600.000356,6,468.882202
-2600.000099,6,468.888723
-4600.000295,11,468.899901
-3100.000198,6,468.914825
-2099.058927,6,468.922553
-1700.0002,4,468.926322
-2300.000098,5,468.932124
-3400.000495,8,468.943399
-4100.000184,9,468.953766
-2800.000197,6,468.96256
-8599.281795,20,468.98148
-2596.64386,5,468.988727
-3400.0,7,468.995239
-4200.000097,9,469.005556
-4000.00019,8,469.013804
-5799.251196,12,469.026999
-4699.973377,11,469.036331
-3700.000598,8,469.045936
-1800.000099,4,469.050023
-2500.0001,5,469.056436
-4700.000699,10,469.070611
-2400.000199,8,469.080979
-2800.000499,8,469.090317
-2300.000098,6,469.098276
-3500.000188,8,469.108678
-2500.000293,7,469.118594
-2000.000098,4,469.123842
-4599.735608,11,469.137499
-4596.241615,12,469.150094
-2800.000299,7,469.15969
-2600.000298,7,469.168749
-3300.000199,6,469.175922
-3400.000399,7,469.184953
-2700.000198,5,469.191621
-7399.770083,16,469.207808
-2100.0002,5,469.212701
-6896.436962,15,469.231346
-1500.000099,4,469.2354
-4800.000093,10,469.244388
-2400.000199,6,469.250941
-2100.000298,6,469.259146
-4400.000092,9,469.268731
-4400.000197,10,469.27925
-4199.890705,10,469.291024
-3100.000099,7,469.29818
-2700.000399,6,469.306519
-7699.999692,18,469.326308
-2200.000099,5,469.332553
-3797.785898,9,469.342136
-3700.000097,8,469.350856
-4100.000095,7,469.358638
-7300.000288,15,469.373224
-4100.000299,8,469.383152
-2900.000099,6,469.390626
-3300.000199,7,469.398158
-4200.000199,10,469.40917
-4299.960452,9,469.41792
-3999.81849,10,469.430191
-2400.000398,8,469.440037
-4100.000673,9,469.452427
-4100.000057,11,469.465466
-1500.000098,4,469.469486
-3299.215173,7,469.477311
-4999.567063,13,469.491134
-1800.000398,5,469.497611
-4998.516,11,469.512282
-13999.999468,31,469.547136
-3000.000197,6,469.55569
-5499.783272,12,469.567954
-3100.0003,7,469.577192
-3099.940757,8,469.585962
-4100.000193,9,469.594694
-4198.991022,10,469.606125
-3498.475033,10,469.618506
-3198.437967,7,469.626733
-3300.000199,6,469.63444
-5900.000582,14,469.650316
-4199.426014,9,469.66083
-11499.974434,26,469.688567
-2700.000299,7,469.698867
-6899.612845,17,469.714739
-4599.88176,13,469.730642
-3400.0001,8,469.738489
-2900.000399,7,469.747882
-2400.000098,5,469.754437
-3700.000014,8,469.763408
-5900.0004,13,469.776468
-12099.474082,27,469.811508
-4000.000097,8,469.820372
-3600.000197,8,469.830284
-4400.000294,9,469.841034
-4500.000097,10,469.852668
-2899.502274,8,469.862487
-2700.000199,5,469.869083
-5699.855156,14,469.885449
-3200.000394,8,469.895341
-3800.000399,9,469.905409
-2600.000098,5,469.910129
-14499.995423,32,469.941817
-2900.000294,7,469.951625
-3300.000298,7,469.960161
-6300.0001,14,469.975602
-3800.000299,9,469.9868
-3700.00019,8,469.995388
-3700.000299,7,470.004002
-2700.000298,6,470.012018
-3999.982343,9,470.022573
-5000.000199,10,470.034282
-4100.000396,8,470.04291
-4300.000398,11,470.054356
-3300.000198,6,470.06134
-4200.00008,8,470.07079
-5699.982525,14,470.087175
-4300.0002,13,470.105613
-2199.284964,5,470.112555
-5300.000198,12,470.1263
-3099.401396,7,470.135828
-1800.000198,5,470.142503
-2500.000098,6,470.150304
-2400.000098,6,470.157374
-2200.000199,5,470.163631
-3100.000298,8,470.174436
-7799.399568,18,470.194409
-2400.000094,5,470.201255
-4000.000399,10,470.214643
-2600.000099,5,470.221016
-6700.000283,16,470.240087
-2600.000298,6,470.248346
-4500.000298,9,470.260116
-2899.950706,7,470.269036
-4199.100952,12,470.282827
-4600.000164,12,470.295652
-4100.000099,7,470.303333
-3799.96638,8,470.311719
-2800.000396,7,470.321099
-2500.000192,6,470.32814
-3100.000198,6,470.333839
-3500.000199,7,470.342673
-2600.000297,6,470.34943
-5200.000399,11,470.35923
-6900.000088,15,470.373469
-3299.999999,7,470.380976
-4000.000096,9,470.388474
-3500.000198,8,470.401757
-4199.992822,10,470.416225
-4298.712043,11,470.427142
-3100.000499,8,470.435944
-3400.000199,9,470.445686
-5500.000298,13,470.459059
-2700.000099,6,470.466009
-4000.000095,7,470.473844
-5199.974911,14,470.491437
-2000.000098,4,470.496615
-5699.967662,13,470.509477
-1300.000197,4,470.514538
-4200.000299,11,470.525924
-3300.000097,8,470.534715
-2300.000293,6,470.542858
-2000.000197,5,470.54923
-7099.98269,13,470.564395
-3000.000399,7,470.572862
-3700.000197,10,470.586065
-2099.841135,5,470.591836
-1800.000098,4,470.597069
-1300.000098,4,470.601154
-3500.000398,9,470.610508
-5900.000099,14,470.621501
-2600.000197,6,470.629323
-5499.916089,14,470.646175
-2000.000097,4,470.651269
-4099.048076,11,470.663977
-2300.000198,5,470.671402
-3299.998183,8,470.68046
-2898.188122,7,470.688702
-2699.998203,8,470.703196
-2500.000098,6,470.710236
-2900.000299,7,470.719864
-3799.96064,8,470.72822
-4300.000196,11,470.741111
-13400.00022,32,470.773953
-3000.000293,7,470.782729
-3799.991957,7,470.791036
-2800.000194,6,470.798249
-10799.978952,21,470.818942
-3999.71092,9,470.830415
-6996.145679,18,470.851503
-3100.000099,9,470.858692
-16999.30424,37,470.89739
-5596.548217,12,470.910488
-16799.980188,35,470.947257
-2500.000099,5,470.951846
-3400.000397,8,470.962563
-2200.0003,6,470.970965
-7499.98068,18,470.996029
-3100.000398,9,471.008023
-3800.000092,8,471.016651
-5500.000182,12,471.029967
-6900.000299,16,471.044249
-6000.000199,12,471.057808
-16698.185464,43,471.100382
-2699.999998,5,471.105782
-5000.000198,10,471.115671
-3300.000097,8,471.122452
-8596.064217,18,471.140314
-10300.000048,26,471.166402
-5699.991396,12,471.181595
-6100.000272,14,471.194941
-3600.000299,8,471.20401
-4600.000095,11,471.215147
-4900.000798,11,471.228328
-2999.97977,9,471.23934
-4199.980556,9,471.249128
-5500.00018,13,471.265364
-6399.558153,17,471.287198
-6398.042469,16,471.304144
-6099.352258,17,471.323141
-3400.000298,10,471.33371
-3600.000696,10,471.348331
-2300.000198,5,471.354904
-3600.000295,8,471.365493
-3100.000298,8,471.376154
-12199.982597,26,471.398563
-2500.00009,5,471.404635
-3000.000399,8,471.415394
-4999.220885,12,471.428215
-2700.000198,6,471.435628
-2900.000097,8,471.444745
-2900.000298,6,471.453124
-2100.000098,6,471.459857
-4699.999998,10,471.469678
-3000.000299,7,471.479916
-2500.000199,6,471.486432
-4299.303344,11,471.498602
-10500.000031,26,471.524225
-3100.000128,7,471.532615
-2300.000398,7,471.54157
-4000.000299,10,471.554667
-3399.477288,10,471.568552
-2300.000297,5,471.575682
-3300.000399,8,471.585344
-2400.000398,5,471.592078
-2300.000498,7,471.601462
-1600.000198,5,471.607284
-3600.000299,11,471.620506
-1900.000097,4,471.625979
-2200.000198,6,471.633528
-4699.971125,12,471.649136
-7799.999092,18,471.669479
-5700.000199,14,471.683683
-2200.000198,5,471.689657
-6799.890279,17,471.709413
-3600.000299,9,471.718923
-4699.919799,10,471.730629
-6100.0003,15,471.747013
-3200.000099,7,471.752734
-4200.000297,10,471.765511
-5800.000198,13,471.778994
-4500.000094,9,471.787722
-2800.000198,7,471.796011
-2500.000198,5,471.802752
-2200.000199,5,471.808692
-3100.000299,8,471.818429
-6400.000199,14,471.834146
-6499.423918,16,471.855614
-4000.000087,9,471.865684
-2800.000097,6,471.871727
-2100.000198,5,471.878697
-3898.828172,9,471.88934
-5199.96168,13,471.904266
-3600.000282,9,471.915829
-2000.000498,6,471.923955
-7500.000195,16,471.937571
-2100.000097,7,471.946271
-2500.000198,6,471.953274
-3800.0003,9,471.963876
-4199.970988,10,471.974986
-3099.999737,6,471.981194
-2700.000194,7,471.989681
-2400.000295,6,471.99726
-7700.000352,17,472.013666
-3599.027627,8,472.023714
-3000.000199,7,472.031632
-2700.000098,8,472.040423
-3799.094974,8,472.050853
-5499.995947,13,472.063243
-7199.282889,17,472.082308
-7000.000296,14,472.096464
-2000.000098,5,472.102271
-14999.980031,33,472.140761
-2700.000097,5,472.147513
-3500.000598,9,472.159483
-3900.000097,9,472.17083
-3199.864526,8,472.181392
-4300.000091,9,472.190645
-3200.000296,8,472.201194
-2900.000199,8,472.2127
-3000.000294,8,472.223575
-2500.000199,6,472.230235
-4800.000687,13,472.247438
-5199.99109,11,472.258662
-3400.000298,8,472.267969
-2300.000399,6,472.276754
-4200.0003,9,472.285364
-6200.000283,15,472.30129
-3500.000399,8,472.311263
-11300.000084,28,472.337685
-8200.000039,19,472.356613
-2500.000297,6,472.363693
-2800.000199,8,472.370131
-2799.973443,7,472.378177
-3100.000394,8,472.388157
-1900.000299,5,472.39529
-5299.538412,14,472.406987
-3200.000299,8,472.416604
-4700.000199,11,472.42682
-3400.000347,8,472.442239
-11596.786826,30,472.473372
-5500.000087,11,472.484579
-5399.999638,12,472.497594
-3200.000694,9,472.509184
-4700.000298,11,472.520479
-4900.000199,12,472.534015
-3300.000299,9,472.545424
-1700.000097,5,472.551484
-4699.282365,11,472.564723
-3600.000389,8,472.574307
-3400.000299,8,472.583088
-3699.982929,7,472.592088
-4499.709222,12,472.607097
-2800.000297,7,472.616327
-6000.000059,14,472.63075
-2200.000198,5,472.635895
-7499.990213,16,472.6545
-1500.000098,4,472.658577
-2698.681396,6,472.665582
-2900.000196,7,472.675908
-8797.702498,19,472.692721
-3600.000282,10,472.705321
-3899.644981,9,472.717526
-3400.0003,7,472.726984
-2900.000092,6,472.736601
-2400.000099,5,472.742495
-2900.000093,6,472.750149
-4500.000399,11,472.762158
-2900.0005,8,472.774416
-5899.9786,12,472.788838
-4800.000199,11,472.800854
-2400.0005,7,472.81033
-3800.000257,9,472.820006
-3299.991555,8,472.830185
-5800.000492,14,472.846741
-10199.999918,22,472.869164
-2400.0002,6,472.876386
-4599.613373,12,472.889508
-7700.000055,18,472.90856
-11799.999715,26,472.934327
-2400.0003,6,472.942736
-3300.0002,8,472.951099
-2500.000096,6,472.957811
-2600.00009,6,472.965548
-2600.000096,6,472.972517
-6500.000152,16,472.987749
-2200.000099,5,472.994093
-4800.0005,10,473.00573
-3400.000099,8,473.012358
-2700.000198,7,473.024802
-4699.940763,11,473.037117
-3900.00019,10,473.04886
-3200.000099,7,473.055096
-3800.000398,9,473.064754
-3900.000293,10,473.077248
-3900.000498,12,473.091974
-4699.397537,11,473.104681
-7400.000076,16,473.121818
-6799.36199,18,473.138347
-3000.000498,8,473.149393
-2800.000099,7,473.156557
-3800.000281,10,473.169306
-2600.000298,6,473.17733
-3000.0004,8,473.189152
-3799.64977,10,473.200345
-2699.839186,6,473.208007
-7300.000192,17,473.223689
-2799.966797,9,473.235825
-1900.0003,5,473.242036
-2200.000098,5,473.248233
-4600.000299,11,473.259982
-3500.000199,8,473.268714
-5100.000393,11,473.283021
-4000.000099,10,473.292724
-4000.000177,10,473.302526
-2700.000199,6,473.310001
-4800.000447,13,473.327097
-3400.000097,8,473.336043
-3100.000399,8,473.34675
-3599.98866,8,473.35516
-2500.000099,7,473.362115
-3991.675553,10,473.372129
-1700.000198,5,473.377055
-4100.000199,9,473.38825
-2300.000198,7,473.397001
-5098.768908,12,473.409459
-3700.000098,8,473.4174
-2500.000195,6,473.424885
-3500.000199,7,473.432695
-3800.000091,8,473.440289
-3700.000139,9,473.4505
-5500.000186,12,473.461612
-3799.999976,8,473.469844
-3100.000497,8,473.480182
-5700.000197,13,473.490799
-1800.000197,4,473.496411
-4000.000299,10,473.508611
-2800.000295,7,473.517466
-4100.000199,12,473.530438
-4300.000175,10,473.540901
-8100.000116,20,473.560477
-2400.000199,6,473.568025
-2900.000199,7,473.575962
-3000.000098,6,473.583047
-2200.000098,5,473.588405
-2600.000299,7,473.600516
-2800.000198,7,473.608633
-3600.000197,7,473.615888
-2800.000098,5,473.622127
-2298.643359,6,473.62915
-9999.982626,22,473.649988
-3200.0001,8,473.658202
-6700.000192,17,473.674839
-2700.000198,5,473.681735
-2599.813635,6,473.68904
-4800.000094,11,473.701117
-4500.000199,13,473.713939
-2700.000497,6,473.72266
-5400.000299,14,473.736936
-2699.377446,6,473.743939
-2700.000295,7,473.752122
-3000.000199,6,473.757755
-2000.000098,4,473.761784
-2600.000194,6,473.768495
-8299.960658,18,473.786189
-3800.000297,9,473.796015
-3700.000384,8,473.806291
-3200.000393,9,473.818834
-3300.000098,7,473.826191
-3200.000196,8,473.835744
-2000.000099,5,473.841662
-1800.000099,4,473.845696
-2500.000298,7,473.854083
-5600.000051,13,473.866753
-4300.0001,10,473.875965
-3899.410707,10,473.891697
-3800.000599,9,473.904017
-3000.000298,8,473.911627
-3400.0001,10,473.921635
-3600.000098,9,473.932177
-4600.000699,12,473.947237
-3100.000094,8,473.956209
-2200.000098,5,473.96195
-2700.000299,8,473.970732
-5400.000494,13,473.984276
-3600.000199,10,473.993838
-4500.000163,11,474.006012
-2399.708763,6,474.01351
-4000.00019,8,474.023108
-2200.000098,5,474.029584
-2500.000198,6,474.037671
-2800.0001,7,474.045517
-2599.000063,7,474.053191
-3200.000098,8,474.062926
-4297.149726,10,474.073891
-3100.000299,8,474.084774
-2200.000196,6,474.092369
-2800.0002,6,474.100749
-2800.000191,8,474.111224
-2200.000198,5,474.117119
-2900.000299,6,474.125312
-3900.000199,9,474.133964
-4599.968025,10,474.145924
-4500.000188,10,474.157309
-8500.000399,19,474.176094
-5399.943987,12,474.190525
-6396.684273,15,474.206341
-5098.35968,12,474.219205
-2600.000295,6,474.228071
-3600.000198,8,474.236653
-8200.000165,20,474.2566
-5100.000293,10,474.267522
-4600.0003,11,474.280371
-8799.52843,22,474.301629
-2700.000199,7,474.310996
-5400.000297,12,474.323238
-3800.000299,11,474.336501
-6000.000182,13,474.350657
-2400.0002,7,474.35927
-4599.980147,10,474.371921
-3299.991214,8,474.380889
-4100.000297,11,474.393257
-3100.000398,7,474.401539
-3600.000395,8,474.410407
-2400.000098,5,474.417426
-3600.000298,7,474.424766
-5700.00018,13,474.439742
-2500.000297,6,474.44734
-4499.731437,11,474.460347
-11299.664891,27,474.493175
-2300.000498,6,474.501316
-11099.999899,26,474.530039
-2800.000099,7,474.539349
-4100.000072,10,474.551422
-2900.00022,7,474.560038
-2500.000097,7,474.56741
-14398.464491,36,474.599669
-2800.000098,6,474.608191
-3499.860458,8,474.618584
-2800.0003,7,474.627428
-2997.908318,10,474.637003
-2496.637234,6,474.643806
-2900.000397,8,474.65494
-2400.000197,5,474.662303
-2400.000198,5,474.668161
-2200.000397,6,474.676573
-2400.000183,7,474.684919
-17098.744004,41,474.725695
-3700.000099,8,474.733358
-2800.000198,5,474.740462
-2700.000199,6,474.748841
-4300.0002,9,474.760897
-9200.000361,23,474.785429
-3500.000398,7,474.793685
-3400.0003,8,474.803743
-6399.812415,17,474.822801
-11998.955718,27,474.851413
-4799.917404,15,474.86761
-3000.000099,7,474.87494
-4200.0003,9,474.884386
-8999.981207,20,474.904579
-3600.0003,8,474.914901
-4399.91757,11,474.927171
-3900.000296,9,474.938091
-4400.0003,8,474.9476
-2600.000198,6,474.955081
-2300.000294,6,474.961942
-3100.000198,8,474.9714
-5500.000098,11,474.981827
-2900.000199,8,474.990202
-3700.000193,8,474.999962
-2400.000098,5,475.006098
-3298.088748,8,475.014645
-3900.000044,8,475.022786
-3000.000299,7,475.032186
-3100.000098,7,475.039609
-2100.0001,4,475.048058
-3600.00009,8,475.057802
-3100.000099,7,475.065076
-3700.000098,9,475.074049
-2898.457828,9,475.086203
-4799.992768,11,475.099363
-9699.98521,25,475.123939
-4300.0003,10,475.136263
-8000.000172,20,475.1578
-2400.000198,6,475.165236
-4199.602195,11,475.178915
-5497.275173,16,475.192624
-1900.000198,5,475.199352
-4100.000325,11,475.211986
-3999.988965,11,475.225438
-3799.945771,9,475.236352
-2600.000198,7,475.243932
-2300.000098,6,475.251389
-2200.000198,6,475.259345
-8499.437099,22,475.277548
-2300.0001,5,475.281539
-3099.059666,7,475.290536
-4300.000098,11,475.303137
-1600.000198,4,475.308565
-3500.000099,9,475.316211
-2600.000098,7,475.325598
-2800.000199,7,475.337131
-1400.000097,4,475.34285
-3700.000098,8,475.352605
-3197.973482,10,475.363855
-4700.000093,10,475.375086
-7500.000255,19,475.393533
-6700.000297,15,475.406014
-6397.721858,17,475.424656
-2600.0003,6,475.432559
-7300.000178,17,475.449556
-2400.000189,6,475.456995
-2300.000096,6,475.463796
-2999.753338,8,475.472187
-2400.000598,7,475.482719
-3600.000199,7,475.491805
-4200.00069,10,475.504515
-4199.960465,10,475.515771
-3500.000299,10,475.527719
-3899.921413,9,475.538046
-3299.99574,7,475.547304
-2200.000197,5,475.554827
-5099.241289,13,475.569969
-3000.000194,7,475.578466
-3500.000294,9,475.58926
-3097.358663,10,475.601065
-10998.85497,28,475.632073
-4200.0003,9,475.642448
-2099.952141,5,475.648803
-8799.593658,23,475.671669
-2500.000197,7,475.680336
-4100.000291,9,475.690845
-2500.000199,6,475.699293
-2900.000096,7,475.707435
-2599.893613,7,475.717252
-2699.748158,7,475.725507
-2600.000297,7,475.735463
-3800.00029,9,475.746752
-3900.0003,10,475.758539
-6499.529779,14,475.774807
-2699.958316,7,475.783266
-6699.98324,15,475.801528
-4000.000493,10,475.813109
-3500.000396,10,475.824264
-2700.000098,7,475.83077
-1900.000298,5,475.838079
-7000.000185,15,475.852559
-2400.000398,6,475.859557
-3700.000298,9,475.873345
-2100.000194,5,475.87948
-3100.000198,7,475.888197
-5400.000454,13,475.902933
-2600.000199,7,475.911675
-3299.23739,10,475.923117
-2800.000399,7,475.935557
-5200.000087,12,475.947487
-2700.000398,6,475.955868
-4500.000283,10,475.966473
-2700.000099,7,475.974389
-9599.947992,23,475.997921
-5500.000215,13,476.011451
-3200.000198,8,476.020164
-7198.3783,17,476.036359
-6998.067556,18,476.054612
-2300.0004,6,476.062923
-3699.425184,11,476.07418
-3900.000101,9,476.085132
-7298.984416,20,476.107195
-4499.590242,12,476.119204
-3000.000298,7,476.128408
-3499.027595,9,476.138355
-2700.000298,7,476.146997
-2400.0005,7,476.157091
-5898.489389,14,476.171739
-2700.000397,7,476.181414
-1500.0001,4,476.184841
-2100.000099,5,476.190572
